"","year","month","plant_ID","customer_ID","market_code","material_type_ID","shipped_tons"
"30256",2018,5,8,362,20,9,16.12
"30257",2017,12,2,195,21,8,16.1185
"30258",2019,4,3,616,7,5,16.115
"30259",2021,8,3,387,2,10,16.1075
"30260",2021,5,5,117,1,2,16.105
"30261",2020,7,2,220,10,10,16.105
"30262",2020,10,2,220,10,10,16.105
"30263",2017,9,7,37,2,2,16.105
"30264",2018,7,8,97,19,6,16.105
"30265",2018,2,1,317,12,11,16.1
"30266",2019,3,1,243,1,4,16.1
"30267",2020,11,1,255,12,11,16.0985
"30268",2017,7,6,143,2,6,16.0925
"30269",2019,4,3,523,7,6,16.0925
"30270",2020,7,3,70,2,5,16.0925
"30271",2018,8,6,88,7,6,16.09
"30272",2018,8,3,567,2,10,16.09
"30273",2018,12,3,24,2,10,16.09
"30274",2019,3,3,77,12,11,16.09
"30275",2021,8,1,198,3,1,16.09
"30276",2021,1,6,459,2,5,16.086
"30277",2020,2,7,514,6,7,16.0855
"30278",2017,8,3,37,3,7,16.085
"30279",2018,5,7,321,6,2,16.085
"30280",2021,7,6,173,2,7,16.0845
"30281",2021,5,6,581,1,6,16.0825
"30282",2019,3,7,317,12,11,16.08
"30283",2018,5,3,496,24,5,16.0775
"30284",2019,5,3,523,7,6,16.0775
"30285",2018,2,6,581,1,6,16.075
"30286",2017,12,2,83,7,2,16.075
"30287",2018,7,7,124,6,2,16.075
"30288",2019,8,12,103,23,12,16.075
"30289",2017,12,4,24,2,1,16.073
"30290",2017,7,6,430,24,5,16.0715
"30291",2017,10,1,370,2,2,16.07
"30292",2018,2,5,24,2,2,16.0675
"30293",2021,2,3,601,2,5,16.065
"30294",2018,3,7,130,3,10,16.065
"30295",2021,3,3,443,20,5,16.06
"30296",2017,8,2,29,10,10,16.06
"30297",2017,6,8,362,2,9,16.059
"30298",2020,5,7,149,2,8,16.0575
"30299",2018,12,3,634,3,5,16.055
"30300",2020,2,2,220,10,10,16.055
"30301",2019,7,2,220,10,10,16.05
"30302",2017,9,2,262,2,2,16.0475
"30303",2021,4,3,130,2,6,16.045
"30304",2021,1,3,472,11,2,16.0425
"30305",2021,9,3,802,10,7,16.04
"30306",2019,11,13,542,2,12,16.04
"30307",2018,11,3,134,11,5,16.035
"30308",2020,3,3,70,2,5,16.035
"30309",2022,1,3,475,24,5,16.0325
"30310",2022,1,2,470,12,11,16.0225
"30311",2020,4,1,15,12,11,16.02
"30312",2021,7,1,435,17,11,16.02
"30313",2018,5,3,88,7,2,16.0175
"30314",2020,8,7,70,10,2,16.0135
"30315",2021,11,3,601,15,5,16.0125
"30316",2021,8,7,515,21,10,16.0125
"30317",2018,9,3,475,24,5,16.01
"30318",2018,11,3,401,3,5,16.01
"30319",2022,1,3,797,20,5,16.005
"30320",2020,7,5,81,1,1,16
"30321",2022,1,4,193,1,1,15.995
"30322",2017,10,1,22,17,1,15.99
"30323",2020,6,3,509,7,5,15.985
"30324",2017,12,4,198,2,2,15.985
"30325",2021,8,7,37,3,7,15.985
"30326",2019,1,3,460,1,5,15.9775
"30327",2020,3,3,42,2,5,15.9775
"30328",2020,10,3,345,3,5,15.9725
"30329",2019,8,8,421,2,9,15.971
"30330",2018,2,6,291,2,10,15.966
"30331",2020,4,3,304,1,6,15.965
"30332",2017,7,3,617,2,5,15.9625
"30333",2019,1,7,389,2,10,15.9625
"30334",2020,2,3,475,24,5,15.955
"30335",2021,7,3,321,11,6,15.955
"30336",2019,7,7,700,13,7,15.955
"30337",2018,1,2,3,2,2,15.95
"30338",2018,12,3,370,2,5,15.9475
"30339",2021,12,3,321,11,6,15.94
"30340",2021,6,7,324,6,2,15.94
"30341",2017,9,2,295,2,8,15.939
"30342",2020,3,7,514,6,7,15.935
"30343",2019,6,3,205,1,5,15.9325
"30344",2017,8,4,198,3,2,15.93
"30345",2022,1,6,430,2,5,15.928
"30346",2020,12,7,191,13,2,15.9275
"30347",2017,7,3,473,2,6,15.925
"30348",2020,3,3,344,2,5,15.9225
"30349",2019,3,2,220,10,10,15.92
"30350",2020,10,2,376,12,11,15.92
"30351",2018,5,6,454,1,6,15.918
"30352",2018,4,3,591,6,5,15.9175
"30353",2020,2,6,404,2,6,15.917
"30354",2019,8,6,404,2,6,15.9165
"30355",2020,6,3,115,6,10,15.915
"30356",2020,6,2,220,10,10,15.915
"30357",2021,5,7,19,6,7,15.915
"30358",2020,3,7,253,2,2,15.905
"30359",2019,3,7,37,3,7,15.9025
"30360",2017,7,5,525,2,10,15.9
"30361",2021,9,7,97,6,7,15.8975
"30362",2018,1,8,362,2,9,15.896
"30363",2019,2,3,199,2,5,15.89
"30364",2018,3,1,377,12,11,15.89
"30365",2017,7,3,473,2,1,15.885
"30366",2017,7,4,198,10,4,15.885
"30367",2019,6,6,454,19,6,15.883
"30368",2018,11,3,388,3,10,15.8825
"30369",2020,12,3,210,2,5,15.88
"30370",2017,9,8,487,2,9,15.876
"30371",2020,9,2,220,10,10,15.875
"30372",2019,6,3,499,3,5,15.87
"30373",2019,10,3,100,2,5,15.8675
"30374",2020,2,1,24,3,2,15.8675
"30375",2022,1,3,321,11,6,15.865
"30376",2021,6,8,362,20,9,15.863
"30377",2019,4,7,247,2,8,15.857
"30378",2019,3,6,672,8,5,15.856
"30379",2017,11,7,455,6,7,15.8555
"30380",2019,12,2,220,10,10,15.855
"30381",2020,8,4,422,3,2,15.855
"30382",2021,9,1,213,17,11,15.8525
"30383",2018,1,3,130,2,6,15.85
"30384",2021,11,1,198,3,1,15.85
"30385",2020,1,6,26,2,2,15.847
"30386",2020,2,3,321,6,6,15.845
"30387",2020,2,3,617,2,5,15.845
"30388",2020,7,2,472,15,2,15.845
"30389",2020,12,4,21,3,2,15.84
"30390",2019,3,1,703,2,1,15.835
"30391",2018,4,8,768,2,9,15.835
"30392",2017,7,4,773,1,10,15.83
"30393",2020,10,7,253,2,2,15.8275
"30394",2019,8,8,53,9,6,15.827
"30395",2017,12,3,88,7,6,15.8225
"30396",2018,11,7,524,2,10,15.8175
"30397",2018,12,7,321,6,2,15.8135
"30398",2017,11,3,173,6,5,15.8125
"30399",2021,12,3,26,2,7,15.81
"30400",2019,9,1,545,17,11,15.81
"30401",2019,1,6,454,1,6,15.809
"30402",2021,11,7,247,2,8,15.8085
"30403",2019,12,3,219,2,6,15.8025
"30404",2019,12,7,45,6,7,15.8025
"30405",2021,12,1,2,2,8,15.8015
"30406",2017,12,2,31,2,10,15.8
"30407",2019,4,3,388,3,5,15.7975
"30408",2019,8,3,387,2,5,15.7975
"30409",2021,1,3,601,15,5,15.7975
"30410",2018,10,7,19,6,1,15.795
"30411",2018,3,3,523,7,6,15.7935
"30412",2017,6,2,202,6,8,15.7935
"30413",2018,2,2,220,1,2,15.79
"30414",2018,6,2,220,1,2,15.79
"30415",2019,2,2,202,6,2,15.7875
"30416",2019,10,3,595,6,6,15.785
"30417",2020,6,1,369,2,1,15.78
"30418",2019,11,6,394,2,5,15.7795
"30419",2021,12,1,703,2,1,15.7775
"30420",2020,3,7,639,2,10,15.775
"30421",2021,7,1,198,3,1,15.77
"30422",2021,4,2,52,10,2,15.7675
"30423",2021,4,3,370,7,6,15.765
"30424",2019,7,7,94,6,10,15.765
"30425",2022,2,9,609,8,8,15.764
"30426",2018,9,8,631,20,9,15.763
"30427",2018,10,3,649,1,5,15.7625
"30428",2020,8,3,157,2,10,15.76
"30429",2019,2,8,631,20,9,15.759
"30430",2021,8,3,612,2,5,15.7575
"30431",2018,4,4,15,12,11,15.756
"30432",2020,9,6,454,19,5,15.753
"30433",2019,7,3,256,1,5,15.7525
"30434",2017,8,4,201,12,11,15.752
"30435",2017,6,2,29,10,10,15.75
"30436",2017,10,3,255,12,11,15.7475
"30437",2020,12,1,95,11,1,15.7475
"30438",2018,1,4,198,6,2,15.745
"30439",2017,11,3,370,7,6,15.74
"30440",2018,2,4,68,7,1,15.74
"30441",2020,2,7,258,6,7,15.74
"30442",2019,12,3,115,6,5,15.7375
"30443",2021,2,3,219,2,10,15.7375
"30444",2020,10,8,799,15,9,15.737
"30445",2018,6,3,44,2,6,15.733
"30446",2018,10,7,124,6,10,15.7225
"30447",2018,10,4,198,3,1,15.72
"30448",2017,10,2,91,2,8,15.719
"30449",2018,1,3,473,2,10,15.7175
"30450",2019,1,7,225,20,10,15.7175
"30451",2021,3,7,45,6,7,15.7175
"30452",2020,4,3,71,2,5,15.715
"30453",2020,3,3,284,2,5,15.71
"30454",2019,6,1,92,2,1,15.7075
"30455",2019,2,6,159,2,5,15.7045
"30456",2018,11,1,334,1,1,15.7
"30457",2021,1,1,562,17,11,15.7
"30458",2018,7,2,262,2,2,15.7
"30459",2018,7,2,220,10,10,15.7
"30460",2018,9,2,96,3,2,15.7
"30461",2020,12,3,292,2,5,15.6975
"30462",2017,8,1,92,2,2,15.6975
"30463",2018,5,3,225,20,7,15.6925
"30464",2020,3,7,786,6,7,15.691
"30465",2018,12,8,362,2,9,15.691
"30466",2022,1,3,173,6,5,15.685
"30467",2021,7,7,389,2,10,15.685
"30468",2018,1,3,617,2,5,15.6825
"30469",2017,10,2,3,2,2,15.6825
"30470",2022,1,3,37,6,5,15.68
"30471",2020,11,8,97,7,6,15.678
"30472",2017,11,3,131,2,2,15.6775
"30473",2020,12,2,202,6,2,15.6775
"30474",2018,7,3,388,3,10,15.675
"30475",2020,11,2,220,6,10,15.675
"30476",2020,9,3,66,2,6,15.67
"30477",2017,10,1,372,7,1,15.67
"30478",2020,2,12,103,23,12,15.67
"30479",2017,6,3,42,2,5,15.6625
"30480",2019,1,3,115,6,7,15.66
"30481",2017,11,2,803,17,11,15.66
"30482",2018,5,3,473,2,10,15.6525
"30483",2018,3,6,454,19,6,15.65
"30484",2017,11,7,130,3,10,15.6475
"30485",2017,9,7,326,3,10,15.64
"30486",2022,2,3,236,2,5,15.635
"30487",2019,10,2,88,7,8,15.634
"30488",2020,3,7,455,6,7,15.633
"30489",2020,11,7,804,11,7,15.6325
"30490",2017,9,3,473,2,10,15.63
"30491",2018,1,3,115,6,7,15.63
"30492",2017,8,3,526,1,5,15.625
"30493",2021,7,2,220,1,2,15.625
"30494",2021,9,2,220,1,2,15.625
"30495",2018,2,8,631,20,9,15.625
"30496",2018,11,8,659,2,9,15.625
"30497",2018,4,2,115,2,8,15.623
"30498",2020,7,1,88,1,1,15.62
"30499",2017,6,1,83,7,1,15.6175
"30500",2020,3,2,134,2,2,15.6175
"30501",2017,7,6,26,2,10,15.6155
"30502",2019,8,3,500,2,5,15.615
"30503",2021,7,8,421,2,9,15.612
"30504",2018,8,2,220,10,10,15.61
"30505",2018,8,7,247,2,8,15.6065
"30506",2020,8,7,298,2,8,15.6015
"30507",2019,2,4,195,21,4,15.5955
"30508",2021,5,8,538,2,9,15.594
"30509",2020,10,2,309,12,11,15.5925
"30510",2018,11,1,243,1,4,15.59
"30511",2021,8,7,144,10,2,15.5875
"30512",2021,4,3,168,10,5,15.5825
"30513",2020,8,3,15,12,11,15.575
"30514",2021,5,3,345,3,5,15.575
"30515",2020,10,5,187,20,2,15.575
"30516",2018,2,3,35,2,5,15.57
"30517",2019,5,3,601,15,5,15.5675
"30518",2021,2,3,496,24,7,15.5675
"30519",2019,10,7,152,6,7,15.565
"30520",2017,6,6,523,7,5,15.561
"30521",2019,6,3,387,2,5,15.56
"30522",2020,3,3,612,2,5,15.56
"30523",2020,3,8,453,1,6,15.555
"30524",2021,6,3,215,2,5,15.5525
"30525",2021,2,6,805,11,5,15.551
"30526",2019,11,5,117,1,2,15.55
"30527",2020,4,1,34,20,1,15.5475
"30528",2020,3,3,173,2,5,15.547
"30529",2019,8,4,83,1,1,15.547
"30530",2018,8,7,475,24,8,15.546
"30531",2021,10,1,198,3,1,15.54
"30532",2020,4,6,168,10,6,15.535
"30533",2018,4,1,374,12,11,15.535
"30534",2019,12,7,298,2,2,15.535
"30535",2021,5,6,26,2,10,15.528
"30536",2020,9,7,144,6,13,15.525
"30537",2021,6,3,70,2,5,15.5225
"30538",2021,2,2,92,2,2,15.5225
"30539",2022,2,7,3,2,10,15.52
"30540",2021,10,3,623,1,5,15.515
"30541",2019,10,8,446,1,9,15.511
"30542",2017,8,3,499,3,5,15.51
"30543",2020,5,3,321,11,6,15.51
"30544",2020,8,1,198,20,1,15.51
"30545",2020,10,3,484,2,5,15.5025
"30546",2021,3,3,321,11,6,15.5
"30547",2020,1,1,198,3,1,15.5
"30548",2021,10,3,210,2,5,15.4925
"30549",2017,8,7,86,6,7,15.4925
"30550",2021,1,2,295,2,8,15.492
"30551",2017,8,3,37,3,5,15.4825
"30552",2021,4,6,766,2,5,15.48
"30553",2021,3,2,712,17,11,15.48
"30554",2020,11,7,522,6,2,15.48
"30555",2017,9,3,296,2,5,15.475
"30556",2021,1,2,202,6,8,15.474
"30557",2018,5,4,699,20,10,15.4725
"30558",2018,3,3,202,6,7,15.4715
"30559",2017,10,8,159,2,6,15.471
"30560",2019,2,8,538,2,9,15.47
"30561",2021,10,4,87,12,11,15.465
"30562",2020,8,4,15,12,11,15.4645
"30563",2019,5,8,446,1,9,15.461
"30564",2018,12,3,343,2,5,15.455
"30565",2020,4,7,306,2,10,15.455
"30566",2018,3,1,658,2,1,15.451
"30567",2021,10,3,97,7,5,15.45
"30568",2022,1,3,353,2,5,15.45
"30569",2020,1,3,468,2,5,15.445
"30570",2019,5,2,472,15,2,15.445
"30571",2018,7,3,387,2,5,15.44
"30572",2021,12,1,93,1,12,15.44
"30573",2019,7,1,213,17,11,15.43
"30574",2020,10,2,295,2,8,15.427
"30575",2021,3,3,366,2,5,15.425
"30576",2021,7,5,117,1,2,15.425
"30577",2021,1,6,35,2,5,15.422
"30578",2018,7,3,501,17,11,15.42
"30579",2018,11,7,326,3,10,15.4175
"30580",2019,11,6,454,19,5,15.414
"30581",2019,3,7,130,3,10,15.4125
"30582",2018,10,3,740,11,5,15.41
"30583",2018,5,7,187,6,10,15.4075
"30584",2020,10,3,321,11,6,15.405
"30585",2018,1,2,202,6,10,15.4
"30586",2019,5,2,220,10,10,15.4
"30587",2019,3,3,693,1,5,15.3975
"30588",2018,2,7,255,12,11,15.3975
"30589",2017,11,6,449,7,5,15.3935
"30590",2018,3,5,117,1,4,15.39
"30591",2019,2,2,31,2,10,15.39
"30592",2018,12,8,332,2,6,15.39
"30593",2018,8,3,130,20,5,15.385
"30594",2019,7,4,77,12,11,15.383
"30595",2019,3,7,522,6,2,15.375
"30596",2020,10,2,91,7,8,15.374
"30597",2019,12,2,354,2,8,15.361
"30598",2022,2,3,71,6,6,15.36
"30599",2021,1,4,171,6,1,15.36
"30600",2018,3,6,159,2,5,15.358
"30601",2021,3,3,499,3,5,15.355
"30602",2021,8,3,634,3,5,15.3525
"30603",2019,2,1,470,12,11,15.35
"30604",2022,1,2,220,1,2,15.35
"30605",2020,12,3,308,2,6,15.3425
"30606",2021,10,6,3,2,1,15.3415
"30607",2021,2,3,321,11,6,15.34
"30608",2021,10,2,497,20,2,15.34
"30609",2017,9,7,604,11,1,15.34
"30610",2021,11,3,468,20,5,15.3375
"30611",2018,11,3,255,12,11,15.335
"30612",2019,8,1,374,12,11,15.335
"30613",2017,11,3,130,6,5,15.33
"30614",2021,8,4,24,2,10,15.33
"30615",2017,11,4,198,1,1,15.3275
"30616",2020,10,3,394,2,6,15.325
"30617",2018,3,3,130,2,10,15.3225
"30618",2017,6,1,92,2,2,15.3225
"30619",2018,1,1,83,7,1,15.3225
"30620",2019,5,7,170,2,10,15.3225
"30621",2019,7,1,198,20,1,15.32
"30622",2020,11,3,321,6,6,15.315
"30623",2021,11,3,253,20,6,15.315
"30624",2018,4,1,76,5,2,15.315
"30625",2017,8,3,70,2,5,15.3125
"30626",2017,9,4,699,20,10,15.309
"30627",2017,10,6,666,2,5,15.3075
"30628",2020,4,3,387,2,6,15.305
"30629",2018,11,5,21,3,7,15.301
"30630",2018,10,1,589,1,1,15.3
"30631",2019,6,8,362,2,9,15.295
"30632",2022,2,6,63,2,10,15.293
"30633",2018,9,2,516,2,2,15.2925
"30634",2018,3,3,115,6,5,15.2875
"30635",2019,1,7,247,2,8,15.2855
"30636",2018,11,4,198,2,2,15.285
"30637",2019,11,3,88,7,5,15.2825
"30638",2018,12,2,202,6,2,15.2825
"30639",2018,9,3,460,1,5,15.28
"30640",2020,2,7,152,6,7,15.28
"30641",2020,6,3,173,6,5,15.2775
"30642",2018,8,1,470,12,11,15.2775
"30643",2017,9,7,187,20,7,15.275
"30644",2017,12,7,389,2,10,15.275
"30645",2017,7,3,722,2,5,15.2725
"30646",2018,9,8,97,19,6,15.271
"30647",2022,2,7,430,13,2,15.2675
"30648",2020,9,3,685,2,5,15.265
"30649",2017,10,7,45,6,1,15.265
"30650",2020,9,7,319,10,7,15.265
"30651",2019,6,6,806,24,5,15.2625
"30652",2020,6,8,631,20,9,15.261
"30653",2018,11,3,24,2,10,15.2575
"30654",2020,8,1,488,1,1,15.255
"30655",2020,4,2,220,6,2,15.255
"30656",2021,1,3,807,21,10,15.25
"30657",2019,12,4,198,2,2,15.25
"30658",2020,11,5,82,1,2,15.245
"30659",2020,8,4,77,12,11,15.24
"30660",2018,6,1,416,1,1,15.2375
"30661",2020,4,2,220,10,10,15.235
"30662",2018,12,5,202,6,2,15.2275
"30663",2018,9,5,77,12,11,15.2225
"30664",2021,9,4,84,6,8,15.219
"30665",2020,11,7,246,13,7,15.2175
"30666",2019,6,7,144,6,2,15.215
"30667",2021,9,3,15,12,11,15.2125
"30668",2018,6,6,499,3,5,15.211
"30669",2021,7,7,210,2,1,15.2075
"30670",2017,11,3,473,2,1,15.205
"30671",2018,5,8,664,7,9,15.203
"30672",2020,6,3,617,2,2,15.2025
"30673",2017,12,6,666,2,5,15.201
"30674",2019,12,1,198,3,1,15.2
"30675",2022,1,1,198,3,1,15.2
"30676",2020,3,2,220,10,10,15.2
"30677",2019,4,8,660,2,9,15.196
"30678",2021,8,3,77,12,11,15.1925
"30679",2019,12,7,323,1,10,15.1925
"30680",2020,12,3,316,1,6,15.19
"30681",2019,8,2,343,2,2,15.19
"30682",2017,6,6,77,12,11,15.188
"30683",2020,8,8,381,20,9,15.186
"30684",2019,4,8,332,2,6,15.183
"30685",2018,9,3,130,20,2,15.1825
"30686",2018,5,7,685,21,2,15.1825
"30687",2019,7,3,88,7,5,15.175
"30688",2021,4,3,496,24,7,15.174
"30689",2018,11,4,770,20,7,15.1675
"30690",2021,5,2,410,17,11,15.165
"30691",2017,9,1,377,12,11,15.16
"30692",2019,7,7,786,6,7,15.158
"30693",2020,6,3,450,2,5,15.1575
"30694",2021,4,3,523,7,6,15.1535
"30695",2018,4,8,651,1,9,15.153
"30696",2021,5,3,168,10,5,15.1525
"30697",2018,11,4,30,1,1,15.15
"30698",2021,2,7,253,2,2,15.1475
"30699",2017,8,4,198,10,4,15.145
"30700",2018,1,4,699,20,10,15.145
"30701",2018,8,3,173,6,5,15.135
"30702",2019,6,4,430,2,10,15.134
"30703",2017,10,6,362,2,6,15.133
"30704",2018,3,7,144,17,7,15.133
"30705",2018,1,3,261,2,5,15.1325
"30706",2018,3,4,198,1,1,15.1325
"30707",2017,9,4,482,2,2,15.131
"30708",2019,2,1,477,7,1,15.13
"30709",2019,4,2,146,10,2,15.125
"30710",2022,1,3,387,2,5,15.12
"30711",2019,12,2,220,1,2,15.12
"30712",2020,7,7,563,6,2,15.1175
"30713",2021,9,8,660,2,9,15.116
"30714",2019,8,3,600,24,5,15.11
"30715",2020,3,7,171,1,2,15.11
"30716",2020,2,6,71,2,5,15.1075
"30717",2020,6,7,124,6,7,15.1025
"30718",2020,4,3,370,7,6,15.1
"30719",2020,6,1,198,3,1,15.1
"30720",2018,5,4,198,3,1,15.095
"30721",2021,2,8,562,7,9,15.095
"30722",2020,9,6,458,1,5,15.09
"30723",2018,4,6,454,19,6,15.0845
"30724",2021,4,7,13,6,1,15.08
"30725",2018,6,2,115,2,8,15.0775
"30726",2019,2,2,808,13,4,15.07
"30727",2020,1,4,534,11,1,15.07
"30728",2019,12,6,362,2,6,15.0665
"30729",2020,9,3,799,2,5,15.065
"30730",2018,8,3,809,20,5,15.06
"30731",2020,5,2,173,2,2,15.06
"30732",2021,4,2,295,2,8,15.06
"30733",2020,11,2,359,13,2,15.0575
"30734",2017,12,3,131,2,5,15.0525
"30735",2021,3,2,198,10,2,15.05
"30736",2022,2,7,246,6,7,15.05
"30737",2020,2,6,810,1,6,15.0495
"30738",2018,1,4,430,2,10,15.049
"30739",2020,2,7,475,24,7,15.0465
"30740",2020,6,3,620,2,6,15.045
"30741",2020,11,3,468,2,5,15.045
"30742",2017,11,6,77,12,11,15.04
"30743",2018,3,3,595,6,6,15.04
"30744",2017,7,3,131,2,2,15.0375
"30745",2019,2,6,501,17,11,15.03
"30746",2017,12,3,77,12,11,15.03
"30747",2017,10,3,617,2,5,15.025
"30748",2021,6,7,191,6,10,15.025
"30749",2020,8,12,338,12,12,15.025
"30750",2021,1,3,654,1,5,15.0225
"30751",2017,9,8,538,2,9,15.02
"30752",2017,6,8,659,2,9,15.014
"30753",2018,5,3,370,7,5,15.005
"30754",2018,2,6,401,2,6,14.9935
"30755",2021,1,3,712,17,11,14.99
"30756",2020,7,7,353,6,2,14.975
"30757",2019,6,3,215,2,5,14.9725
"30758",2019,8,4,198,10,4,14.97
"30759",2021,8,1,488,1,1,14.9675
"30760",2020,11,7,285,1,1,14.9675
"30761",2021,1,6,458,2,5,14.967
"30762",2017,8,2,91,2,8,14.9535
"30763",2019,9,7,191,6,10,14.945
"30764",2019,12,2,226,8,8,14.943
"30765",2019,7,3,134,11,5,14.9425
"30766",2018,3,6,113,7,5,14.9375
"30767",2018,9,4,430,2,10,14.936
"30768",2020,7,7,430,13,2,14.9325
"30769",2019,3,2,98,17,11,14.93
"30770",2021,9,1,470,12,11,14.9275
"30771",2018,7,3,308,2,5,14.925
"30772",2020,2,5,82,1,2,14.925
"30773",2019,9,2,317,12,11,14.925
"30774",2017,9,3,143,2,5,14.9225
"30775",2019,11,7,149,2,8,14.9225
"30776",2018,2,4,430,2,10,14.921
"30777",2019,4,3,499,3,5,14.92
"30778",2018,10,3,210,2,5,14.915
"30779",2020,6,3,460,1,5,14.915
"30780",2021,2,7,149,2,8,14.9125
"30781",2021,1,7,152,6,7,14.91
"30782",2018,10,2,88,7,8,14.9095
"30783",2020,1,4,338,17,11,14.9
"30784",2017,8,4,699,20,10,14.899
"30785",2018,3,6,666,2,5,14.8965
"30786",2017,11,2,811,2,2,14.895
"30787",2021,6,2,144,6,2,14.895
"30788",2017,12,6,74,7,5,14.893
"30789",2020,4,2,317,12,11,14.89
"30790",2021,9,7,685,21,2,14.89
"30791",2019,10,3,496,24,5,14.885
"30792",2019,7,7,498,2,10,14.8835
"30793",2019,10,7,253,2,2,14.88
"30794",2019,10,7,786,6,7,14.8795
"30795",2021,5,3,799,2,5,14.8775
"30796",2018,7,5,117,1,4,14.8765
"30797",2018,2,4,198,21,10,14.875
"30798",2018,8,4,430,2,10,14.869
"30799",2018,10,7,115,6,5,14.8675
"30800",2018,6,3,74,2,2,14.865
"30801",2019,7,1,547,1,1,14.865
"30802",2018,9,6,15,12,11,14.864
"30803",2017,12,3,219,2,6,14.8625
"30804",2017,8,6,97,7,6,14.862
"30805",2018,3,3,256,1,5,14.8475
"30806",2020,5,7,306,2,2,14.845
"30807",2017,9,7,37,3,7,14.8425
"30808",2021,4,6,308,2,5,14.8405
"30809",2017,12,7,406,6,7,14.84
"30810",2021,12,2,295,2,8,14.8365
"30811",2017,10,2,173,2,7,14.835
"30812",2018,3,3,24,2,10,14.83
"30813",2022,1,2,35,2,2,14.825
"30814",2019,8,1,86,6,1,14.82
"30815",2019,2,4,515,21,10,14.819
"30816",2019,10,6,308,2,6,14.804
"30817",2021,12,3,70,10,9,14.8025
"30818",2020,9,7,326,3,10,14.8025
"30819",2018,3,8,362,20,9,14.801
"30820",2019,10,8,631,20,9,14.801
"30821",2018,5,3,394,2,6,14.8
"30822",2019,4,1,317,12,11,14.8
"30823",2019,11,3,353,20,2,14.795
"30824",2021,2,1,34,1,1,14.79
"30825",2018,6,4,430,2,10,14.7865
"30826",2019,9,2,76,5,4,14.7775
"30827",2021,2,3,523,7,6,14.775
"30828",2018,6,3,67,6,5,14.7725
"30829",2019,10,8,362,2,9,14.771
"30830",2021,5,6,807,21,5,14.77
"30831",2017,9,3,555,20,7,14.7675
"30832",2017,9,3,131,2,2,14.765
"30833",2018,5,4,430,2,10,14.761
"30834",2020,12,1,488,1,1,14.7575
"30835",2018,9,6,143,2,6,14.757
"30836",2021,1,4,77,12,11,14.756
"30837",2018,3,4,430,2,10,14.752
"30838",2017,11,7,124,6,2,14.75
"30839",2019,4,8,453,1,6,14.75
"30840",2021,9,3,353,2,5,14.7475
"30841",2021,1,8,168,10,9,14.743
"30842",2018,12,3,157,2,10,14.7425
"30843",2019,3,3,799,2,5,14.7375
"30844",2019,11,2,76,5,2,14.7325
"30845",2018,12,2,220,1,2,14.73
"30846",2017,7,7,326,3,10,14.73
"30847",2020,3,3,70,10,9,14.7275
"30848",2019,4,2,103,6,4,14.724
"30849",2020,6,4,76,5,2,14.7195
"30850",2017,12,2,329,1,4,14.715
"30851",2017,6,2,374,12,11,14.71
"30852",2018,10,7,187,20,7,14.71
"30853",2019,2,3,44,2,6,14.708
"30854",2020,11,2,220,10,10,14.705
"30855",2019,6,6,362,2,5,14.7025
"30856",2019,1,1,411,7,1,14.7
"30857",2019,1,3,799,2,5,14.695
"30858",2017,11,12,255,17,12,14.695
"30859",2019,2,4,371,12,11,14.694
"30860",2017,9,3,617,2,5,14.6925
"30861",2020,3,3,634,3,5,14.6925
"30862",2021,8,3,97,7,5,14.69
"30863",2018,12,4,198,11,1,14.69
"30864",2019,10,3,157,2,10,14.6875
"30865",2018,8,1,339,7,1,14.68
"30866",2018,11,2,220,1,2,14.68
"30867",2020,3,4,285,1,7,14.67
"30868",2018,8,7,430,13,2,14.67
"30869",2019,1,4,515,21,7,14.6675
"30870",2017,8,6,499,3,5,14.651
"30871",2020,4,6,581,1,6,14.65
"30872",2018,12,3,35,2,2,14.65
"30873",2018,4,6,362,2,5,14.6455
"30874",2021,4,6,450,7,6,14.644
"30875",2020,5,8,421,7,9,14.643
"30876",2019,10,3,617,2,2,14.64
"30877",2017,11,2,115,2,8,14.633
"30878",2018,9,3,370,2,5,14.6325
"30879",2019,2,6,512,24,5,14.625
"30880",2020,9,7,610,6,3,14.625
"30881",2019,9,3,394,2,6,14.6225
"30882",2021,10,3,157,2,10,14.6175
"30883",2018,7,6,499,3,5,14.613
"30884",2018,12,3,617,2,2,14.6125
"30885",2021,3,3,443,2,2,14.6125
"30886",2017,11,3,387,2,5,14.61
"30887",2021,5,1,305,19,1,14.61
"30888",2019,1,7,130,3,10,14.6025
"30889",2017,12,4,483,15,10,14.6
"30890",2018,1,2,88,7,8,14.5965
"30891",2018,3,3,459,2,10,14.5925
"30892",2018,1,7,298,2,8,14.592
"30893",2018,4,3,468,20,5,14.59
"30894",2019,1,1,550,1,1,14.59
"30895",2020,8,2,35,2,2,14.5875
"30896",2020,4,3,97,7,6,14.585
"30897",2017,10,6,512,24,6,14.584
"30898",2021,2,8,279,19,6,14.583
"30899",2020,11,3,617,2,5,14.5825
"30900",2019,11,3,388,3,5,14.575
"30901",2019,6,4,198,2,2,14.575
"30902",2021,6,7,475,24,8,14.573
"30903",2019,5,3,736,2,5,14.57
"30904",2018,6,7,406,6,2,14.57
"30905",2021,2,1,470,12,11,14.563
"30906",2020,2,3,210,2,5,14.5625
"30907",2021,5,7,515,21,10,14.5625
"30908",2020,3,2,202,24,8,14.5605
"30909",2017,11,5,24,2,2,14.555
