"","year","month","plant_ID","customer_ID","market_code","material_type_ID","available_tons"
"31661",2020,3,4,195,17,12,372.1595
"31662",2020,12,4,195,26,12,106.709
"31663",2021,10,4,195,26,12,51.984
"31664",2020,7,4,195,26,12,122.739
"31665",2020,9,4,195,26,12,176.906
"31666",2022,2,2,195,26,12,5.0122175
"31667",2020,6,4,195,17,12,1042.0415
"31668",2020,10,4,195,17,12,335.0325
"31669",2021,12,4,195,17,12,541.9424639
"31670",2020,5,4,195,21,7,280.6225
"31671",2021,3,4,195,21,7,258.599
"31672",2021,8,4,195,21,7,225.284
"31673",2022,2,4,195,21,7,328.426
"31674",2021,12,4,195,21,7,274.781
"31675",2020,11,3,457,2,5,0
"31676",2020,12,3,457,2,5,2.075
"31677",2021,7,3,457,2,5,2.075
"31678",2021,9,3,457,2,5,2.075
"31679",2021,11,3,457,1,5,2.19
"31680",2021,7,3,457,1,5,0.4225
"31681",2020,3,3,457,1,5,0
"31682",2021,6,3,457,17,12,9.083952
"31683",2021,7,3,457,17,12,11.2368711
"31684",2020,5,3,548,6,5,0
"31685",2021,10,3,548,1,5,3.3025
"31686",2021,12,3,548,1,5,3.27
"31687",2021,3,3,548,17,12,11.2239555
"31688",2020,5,3,548,17,12,8.891174
"31689",2021,9,7,174,17,12,161.6820373
"31690",2020,9,7,174,17,12,150.4486485
"31691",2020,12,7,174,6,7,49.8979375
"31692",2021,2,7,174,6,7,37.5194975
"31693",2021,11,7,174,6,7,12.4325
"31694",2022,2,7,174,6,7,18.9425
"31695",2020,7,7,613,10,10,7.555
"31696",2020,10,7,613,10,10,11.9575
"31697",2021,6,7,613,10,10,8.475
"31698",2021,12,7,613,10,10,0
"31699",2020,7,7,613,17,12,41.4295
"31700",2020,7,7,1017,26,12,0
"31701",2020,9,7,1017,26,12,153.26
"31702",2021,11,7,1017,26,12,141.66
"31703",2021,12,7,1017,26,12,446.63
"31704",2022,2,7,1017,17,12,3077.107876
"31705",2021,9,7,1017,26,12,12.3125
"31706",2020,9,7,1017,17,12,72.7715
"31707",2020,12,7,1017,17,12,124.9115
"31708",2020,7,7,1017,17,12,3056.7675
"31709",2021,1,7,1017,17,12,325.2225
"31710",2020,7,7,1017,17,12,642.545
"31711",2021,12,7,1017,17,12,977.1355
"31712",2020,10,7,1017,26,12,174.57
"31713",2021,10,7,1017,17,12,358.182021
"31714",2021,12,7,1017,17,12,0
"31715",2022,2,7,1017,26,12,25.685
"31716",2020,11,7,1017,26,12,121.985
"31717",2020,8,7,1017,26,12,46.605
"31718",2021,5,7,1017,2,12,0
"31719",2021,6,7,1017,17,12,77.95394
"31720",2020,10,7,1017,2,12,0
"31721",2021,11,7,1017,2,12,0
"31722",2020,4,7,1017,2,12,0
"31723",2020,3,7,1017,17,12,9.234687
"31724",2020,6,7,1017,26,12,25.8188294
"31725",2021,2,7,1017,26,1,110.95
"31726",2022,2,7,1017,26,1,53.125
"31727",2020,6,7,1017,26,1,0
"31728",2020,10,7,1017,26,1,92.28
"31729",2020,4,7,1017,26,1,0
"31730",2021,3,6,136,1,6,0
"31731",2021,1,6,136,1,6,0
"31732",2021,3,4,136,17,12,32.6095
"31733",2021,3,6,136,1,1,0
"31734",2021,5,6,509,7,6,0
"31735",2021,1,3,509,7,5,7.825
"31736",2020,9,3,509,7,5,7.825
"31737",2021,1,6,509,7,5,0
"31738",2021,1,6,509,17,12,10.5975
"31739",2020,5,4,420,1,1,0
"31740",2020,3,7,124,6,10,2.76
"31741",2020,4,7,124,17,12,249.8100188
"31742",2020,11,7,124,17,12,33.348283
"31743",2022,2,7,124,6,7,1.715
"31744",2021,5,7,124,6,2,5.36525
"31745",2020,3,7,124,6,2,9.3965
"31746",2020,4,7,124,6,2,6.5565
"31747",2021,10,7,124,6,2,1.19125
"31748",2021,7,5,1165,12,11,0
"31749",2020,3,5,1165,12,11,0
"31750",2021,11,5,1165,12,11,0
"31751",2021,10,5,1165,12,11,0
"31752",2020,12,2,194,5,8,4.986
"31753",2021,9,2,194,5,8,0
"31754",2020,3,2,194,5,4,37.7225
"31755",2021,7,2,194,5,4,0
"31756",2020,8,2,194,17,12,615.5035
"31757",2020,4,2,194,17,12,72.23
"31758",2020,6,2,194,5,2,24.81
"31759",2021,12,2,194,5,2,0
"31760",2020,5,3,430,2,5,10.6275
"31761",2021,6,6,430,2,5,0
"31762",2021,7,6,430,2,5,0
"31763",2020,9,7,430,13,10,0
"31764",2021,2,7,430,13,10,6.3775
"31765",2020,10,7,430,13,10,0
"31766",2021,9,7,430,2,10,0
"31767",2021,10,6,430,17,12,230.7255
"31768",2020,12,3,430,17,12,211.2051884
"31769",2021,3,7,430,2,2,9.275
"31770",2021,9,7,430,2,2,22.8925
"31771",2020,12,7,430,13,2,25.4175
"31772",2021,3,7,430,13,2,31.93
"31773",2021,1,7,430,13,2,0
"31774",2021,3,3,316,1,6,4.2925
"31775",2020,6,3,316,1,6,21.0775
"31776",2021,6,3,316,1,6,4.2925
"31777",2021,11,3,316,1,6,4.2925
"31778",2020,11,3,316,17,12,4.6421427
"31779",2020,7,3,316,17,12,0.126036
"31780",2020,12,7,269,17,12,182.3982422
"31781",2022,2,7,269,17,12,95.2310446
"31782",2020,9,7,269,22,7,55.9925
"31783",2021,4,7,269,22,7,90.751
"31784",2021,9,7,269,22,7,95.175
"31785",2022,2,7,269,22,7,73.5575
"31786",2021,12,1,392,17,12,44.979
"31787",2021,8,6,742,17,12,8.346
"31788",2021,7,3,261,2,5,113.975
"31789",2022,2,3,261,2,5,17.6
"31790",2020,10,3,261,2,5,0
"31791",2020,11,3,261,2,5,0
"31792",2020,3,3,261,2,5,75.105
"31793",2021,2,3,261,2,5,0
"31794",2021,10,3,261,2,5,10.16
"31795",2022,1,3,261,17,12,57.35670635
"31796",2020,7,3,261,17,12,323.8702335
"31797",2021,5,10,1192,17,11,0.1177356
"31798",2021,6,3,649,17,12,0.3676509
"31799",2022,2,8,768,2,9,5.148
"31800",2020,12,8,768,2,9,0
"31801",2021,1,8,768,2,9,0
"31802",2021,2,8,768,17,12,1.105612
"31803",2021,1,1,36,17,12,196.58
"31804",2020,10,1,686,1,1,44.61
"31805",2021,6,3,164,2,5,5.43
"31806",2021,7,3,164,2,5,5.43
"31807",2022,1,3,164,2,5,0
"31808",2020,6,3,164,2,5,5.43
"31809",2020,10,3,164,2,5,5.43
"31810",2020,12,3,164,2,5,5.43
"31811",2020,3,3,164,17,12,212.1747443
"31812",2021,5,8,799,15,9,1.246
"31813",2021,4,8,799,15,9,6.024
"31814",2020,4,8,799,17,12,13.95001885
"31815",2020,5,8,799,17,12,12.2322664
"31816",2021,8,8,799,17,12,23.7306742
"31817",2020,4,3,799,17,12,8.785
"31818",2021,5,8,276,20,6,4.029
"31819",2021,8,8,276,20,6,0
"31820",2021,9,8,276,20,6,8.105
"31821",2020,12,6,276,20,6,4.424
"31822",2021,5,6,276,20,6,103.88
"31823",2021,11,6,276,20,6,169.4
"31824",2021,11,6,276,2,6,41.872
"31825",2021,12,6,276,2,6,10.0005
"31826",2020,9,8,276,17,12,11.8692601
"31827",2021,2,8,276,17,12,42.5434604
"31828",2020,8,8,276,17,12,18.8485076
"31829",2021,7,8,276,17,12,35.2655352
"31830",2021,6,6,276,17,12,419.7613406
"31831",2021,9,6,276,17,12,530.782
"31832",2021,3,6,276,17,12,529.6505033
"31833",2022,2,6,276,17,12,466.9555
"31834",2020,9,7,352,17,12,16.628489
"31835",2021,12,7,352,17,12,3.351422
"31836",2021,5,1,352,17,11,10.214916
"31837",2020,10,1,352,17,11,33.7976037
"31838",2021,3,6,44,2,6,249.46
"31839",2020,6,6,44,2,6,263.338
"31840",2020,10,6,44,2,6,87.924
"31841",2022,2,6,44,2,6,268.2055
"31842",2021,1,6,44,2,6,47.7955
"31843",2021,11,3,44,2,6,7.695
"31844",2020,9,3,44,2,6,16.857
"31845",2020,10,3,44,2,5,0
"31846",2020,12,3,44,14,5,0
"31847",2020,10,3,44,14,5,18.0275
"31848",2021,10,3,44,14,5,51.24
"31849",2022,1,3,44,2,5,0
"31850",2020,12,6,44,17,12,1427.574
"31851",2021,12,6,44,17,12,1184.724664
"31852",2022,2,6,44,17,12,1824.281209
"31853",2020,10,3,44,17,12,94.6775
"31854",2020,5,3,44,17,12,77.735
"31855",2021,11,3,44,17,12,98.4177392
"31856",2021,3,6,44,26,12,228.015
"31857",2020,12,6,44,26,12,133.265
"31858",2022,1,6,44,26,12,400.1748325
"31859",2021,9,6,44,26,12,220.28
"31860",2020,8,3,396,2,5,22.135
"31861",2021,7,3,396,2,5,43.38
"31862",2020,9,3,396,17,12,37.275
"31863",2021,10,3,396,17,12,94.505
"31864",2021,9,3,396,17,12,95.04
"31865",2021,12,7,152,6,10,4.0275
"31866",2021,5,7,152,6,10,2.3875
"31867",2021,8,7,152,6,10,1.585
"31868",2020,4,7,152,6,10,4.7875
"31869",2020,4,7,152,17,12,734.0490243
"31870",2021,1,7,152,17,12,739.5325
"31871",2021,10,7,152,6,7,7.8225
"31872",2021,2,7,152,6,7,3.335
"31873",2020,11,7,152,6,2,73.4275
"31874",2020,4,7,152,6,2,114.3175
"31875",2020,10,7,418,17,12,66.283
"31876",2021,2,7,418,17,12,19.3325
"31877",2021,12,7,418,17,12,39.2075
"31878",2020,8,7,461,17,12,21.4895
"31879",2020,8,2,319,21,8,3.398
"31880",2021,2,2,319,21,8,2.886
"31881",2020,7,2,319,21,8,3.398
"31882",2021,12,4,319,17,12,4.7206614
"31883",2021,11,7,319,17,12,21.9075
"31884",2021,1,7,319,17,12,5.0075
"31885",2020,10,7,319,17,12,2.5025
"31886",2021,5,7,319,10,7,1.33
"31887",2020,5,7,319,10,7,0
"31888",2020,6,7,319,10,7,0
"31889",2022,1,7,319,10,7,17.45
"31890",2021,9,4,319,21,7,0
"31891",2021,4,3,714,2,5,0
"31892",2021,9,7,435,17,12,1.502935
"31893",2021,12,7,435,17,12,2.42160675
"31894",2021,11,3,435,17,12,0.86352
"31895",2022,2,3,435,17,12,4.68531175
"31896",2020,9,1,435,17,12,3.14515685
"31897",2020,4,1,435,17,12,15.94305045
"31898",2021,9,1,435,17,12,4.5346553
"31899",2020,12,1,43,17,12,200.32
"31900",2021,3,1,43,1,1,395.82
"31901",2021,10,1,101,17,12,46.26
"31902",2021,10,6,857,20,5,0
"31903",2021,11,6,857,20,5,0.3535
"31904",2022,2,3,761,17,12,22.145
"31905",2022,1,7,1004,22,7,23.4033645
"31906",2021,1,2,5,17,12,328.8375
"31907",2021,12,2,5,17,12,887.435
"31908",2022,1,2,5,17,12,945.81
"31909",2020,9,1,5,4,7,23.24
"31910",2020,7,1,5,4,7,0
"31911",2021,12,1,5,4,7,0
"31912",2022,1,1,5,4,7,0
"31913",2020,10,1,5,4,1,2191.972
"31914",2021,5,1,5,4,1,752.724
"31915",2021,6,1,5,4,1,1045.4525
"31916",2020,10,2,5,4,1,68.045
"31917",2021,12,2,5,4,1,182.4825
"31918",2021,2,2,5,4,1,9.4325
"31919",2021,2,2,447,2,8,6.5655
"31920",2021,12,2,447,2,8,23.9185
"31921",2020,5,2,447,2,8,0.6845
"31922",2021,4,2,447,17,12,129.017695
"31923",2022,1,2,447,17,12,87.6062385
"31924",2020,9,8,962,2,9,0.276
"31925",2021,2,8,962,2,9,0.276
"31926",2020,8,7,406,17,12,48.106952
"31927",2022,2,7,406,17,12,52.477075
"31928",2020,4,7,406,17,12,11.237908
"31929",2020,12,7,406,17,12,3.1579345
"31930",2021,5,7,406,6,7,2.335
"31931",2022,1,7,406,6,7,25.27
"31932",2021,5,1,300,17,11,3.837648
"31933",2021,9,1,300,7,1,0
"31934",2021,4,3,71,2,6,219.2125
"31935",2020,8,3,71,2,6,175.0475
"31936",2021,7,3,71,2,6,60.2075
"31937",2021,12,6,71,2,6,506.7535
"31938",2021,9,6,71,2,6,320.6685
"31939",2021,4,3,71,6,6,54.15
"31940",2022,2,3,71,6,6,111.7075
"31941",2021,1,3,71,6,6,45.38
"31942",2020,3,3,71,2,5,40.4875
"31943",2021,9,3,71,2,5,14.555
"31944",2021,6,6,71,2,5,52.5145
"31945",2021,7,6,71,2,5,27.0435
"31946",2021,9,6,71,2,5,29.309
"31947",2020,4,6,71,17,12,1199.692976
"31948",2021,6,6,71,17,12,552.4267393
"31949",2020,6,7,71,17,12,2486.348
"31950",2021,1,3,71,17,12,221.649114
"31951",2021,3,3,71,17,12,333.7110347
"31952",2020,3,5,336,1,4,46.435
"31953",2021,11,5,336,1,4,18.145
"31954",2020,4,5,336,17,12,128.441
"31955",2021,10,5,336,17,12,120.211
"31956",2020,8,5,336,17,12,199.8405
"31957",2022,1,5,336,1,12,8.61
"31958",2020,9,5,336,13,12,38.78
"31959",2020,10,5,336,13,12,34.28
"31960",2020,11,5,336,13,12,41.96
"31961",2020,3,5,336,13,12,41.355
"31962",2021,11,7,475,24,8,3.757
"31963",2021,7,7,475,24,8,22.084
"31964",2021,7,3,475,2,6,0
"31965",2021,5,3,475,24,5,4.485
"31966",2020,12,3,475,24,5,4.485
"31967",2020,11,3,475,24,5,4.485
"31968",2021,8,3,475,24,5,4.485
"31969",2021,10,7,475,17,12,314.984
"31970",2021,5,7,475,17,12,332.234
"31971",2021,6,7,475,17,12,332.234
"31972",2020,4,7,475,24,7,11.981
"31973",2020,3,7,475,24,7,11.981
"31974",2021,2,7,475,24,7,6.6255
"31975",2021,11,3,475,2,2,7.503
"31976",2021,3,3,460,1,5,20.0725
"31977",2020,3,3,460,1,5,10.85
"31978",2020,10,6,460,15,5,8.677
"31979",2022,1,3,460,1,5,0
"31980",2020,7,3,460,17,12,21.62742095
"31981",2020,9,3,460,17,12,19.8693034
"31982",2020,4,3,460,17,12,31.8962741
"31983",2020,7,6,460,17,12,2.99253
"31984",2020,3,2,497,17,12,50.5395
"31985",2020,6,2,497,17,12,7.9
"31986",2021,3,2,497,20,2,2.85
"31987",2021,6,2,497,20,2,20.22
"31988",2021,7,1,7,17,12,1883.625653
"31989",2020,11,1,7,17,12,335.8915
"31990",2021,3,1,7,17,12,285.578
"31991",2021,4,1,7,17,12,577.6655
"31992",2020,8,1,7,17,12,100.644
"31993",2020,9,1,7,17,12,44.454
"31994",2020,12,1,7,17,12,334.855
"31995",2020,9,1,7,1,1,122.625
"31996",2021,12,1,7,1,1,83.725
"31997",2021,4,1,7,1,1,117.24
"31998",2021,10,1,7,1,1,344.855
"31999",2021,9,1,7,1,1,424.225
"32000",2020,12,1,7,1,1,100.8
"32001",2020,3,1,7,1,1,74.215
"32002",2021,10,7,247,17,12,22.0145
"32003",2020,10,2,247,2,2,22.82
"32004",2020,12,3,910,2,5,0
"32005",2020,12,3,394,2,6,0
"32006",2021,5,3,394,2,6,5.9225
"32007",2021,11,3,394,2,6,0
"32008",2020,4,3,394,2,6,4.0525
"32009",2021,4,3,394,2,6,14.4175
"32010",2020,7,3,394,2,6,0.875
"32011",2020,10,3,394,17,12,12.9838906
"32012",2020,10,7,394,17,12,50.618
"32013",2021,7,3,394,17,12,12.85251885
"32014",2020,6,3,833,20,5,8.975
"32015",2021,2,3,833,20,5,2.665
"32016",2021,1,3,833,20,5,2.665
"32017",2021,2,7,503,2,7,3.0375
"32018",2020,12,7,503,2,7,3.0375
"32019",2021,5,7,503,2,7,3.0375
"32020",2021,11,8,815,17,12,9.2876161
"32021",2021,4,1,1180,17,12,0.49608
"32022",2021,1,1,1180,17,12,0.7438011
"32023",2020,11,1,1180,17,12,0.226266
"32024",2022,1,1,1180,17,12,0.3498176
"32025",2021,5,10,1180,17,11,0.1177356
"32026",2020,10,6,745,2,5,0
"32027",2022,1,6,745,2,5,0.3475
"32028",2021,3,4,23,17,12,867.31
"32029",2021,10,4,23,17,12,208.58
"32030",2021,2,4,23,7,2,98.74
"32031",2022,2,15,1181,17,12,0.350196
"32032",2020,10,7,322,17,12,10.70833
"32033",2021,7,7,322,17,12,31.3949764
"32034",2021,8,7,322,17,12,16.52046075
"32035",2022,2,7,322,17,12,8.0835
"32036",2021,3,1,322,17,12,86.9559627
"32037",2021,10,1,322,17,12,45.1787704
"32038",2022,1,5,322,17,12,1.4718129
"32039",2021,1,3,322,17,12,3.3833345
"32040",2020,8,3,322,17,12,14.965093
"32041",2020,10,3,322,17,12,6.14851475
"32042",2020,6,2,322,17,12,10.2605692
"32043",2021,11,2,322,17,12,17.1500656
"32044",2021,7,2,322,17,12,6.3723672
"32045",2021,10,2,322,17,12,21.2010704
"32046",2020,7,1,322,12,11,21.734648
"32047",2020,4,1,322,12,11,25.7340845
"32048",2021,11,7,322,12,11,3.86463825
"32049",2021,4,7,322,12,11,6.9075
"32050",2021,1,2,322,12,11,11.3525
"32051",2021,11,2,322,12,11,3.91511025
"32052",2021,10,2,322,12,11,9.12503775
"32053",2020,7,6,322,12,11,12.03
"32054",2020,11,6,322,12,11,10.7185
"32055",2020,6,6,322,17,11,78.56612665
"32056",2021,6,10,322,12,11,0.2354712
"32057",2020,5,6,588,2,5,12.787
"32058",2020,11,6,588,2,5,1.1735
"32059",2021,1,6,588,2,5,1.1735
"32060",2020,11,4,76,5,3,44.539
"32061",2021,1,4,76,5,3,195.649
"32062",2021,8,2,76,5,8,105.317
"32063",2021,9,2,76,5,8,0.827
"32064",2020,5,2,76,5,4,0
"32065",2021,11,2,76,5,4,0
"32066",2020,7,2,76,17,12,1971.585
"32067",2020,4,2,76,17,12,2903.5055
"32068",2021,11,4,76,17,12,24.41
"32069",2021,9,4,76,17,12,24.41
"32070",2020,8,4,76,17,12,66.669
"32071",2021,8,2,76,5,2,13.425
"32072",2020,7,4,76,5,2,19.88
"32073",2021,2,2,76,5,2,32.7175
"32074",2020,8,2,76,5,2,3.3675
"32075",2020,8,1,106,7,1,0
"32076",2020,10,1,60,17,12,579.2725
"32077",2021,10,1,60,17,12,250.205
"32078",2022,2,1,60,17,12,491.83
"32079",2021,6,1,60,17,12,79.929
"32080",2021,2,1,60,1,1,380.8525
"32081",2020,12,1,60,1,1,111.36
"32082",2021,3,1,60,1,1,103.9
"32083",2021,12,1,60,1,1,127.335
"32084",2021,3,3,308,2,6,73.33089775
"32085",2021,6,6,308,2,6,0
"32086",2021,12,6,308,2,6,0
"32087",2020,12,3,308,2,6,32.139
"32088",2021,5,3,308,2,6,9.975
"32089",2021,2,6,308,2,6,7.5815
"32090",2022,2,6,308,2,5,0
"32091",2020,12,6,308,17,12,97.3950227
"32092",2021,6,6,308,17,12,73.035
"32093",2021,4,3,308,17,12,27.282846
"32094",2021,10,3,308,17,12,11.987
"32095",2021,5,3,308,17,12,11.9143218
"32096",2021,7,3,308,17,12,9.657
"32097",2021,9,3,308,17,12,0.592
"32098",2021,8,3,308,17,12,0.592
"32099",2020,6,6,308,17,12,5.707797
"32100",2021,4,6,308,17,12,0.1113808
"32101",2021,2,6,308,17,12,23.6152168
"32102",2021,2,7,241,17,12,116.7225
"32103",2020,8,5,241,1,7,82.175
"32104",2020,5,7,241,1,7,3.2625
"32105",2020,4,5,241,1,7,22.125
"32106",2021,4,5,241,1,7,0
"32107",2021,10,7,412,17,12,50.5072918
"32108",2021,6,7,412,17,12,135.7169698
"32109",2021,8,7,412,17,12,57.9066845
"32110",2022,1,7,412,17,12,134.4923895
"32111",2021,5,5,412,17,12,142.9225
"32112",2021,8,5,412,17,12,2.008557
"32113",2022,2,7,412,6,7,41.821
"32114",2021,9,7,412,6,7,11.68
"32115",2020,6,4,724,1,3,0
"32116",2021,7,7,793,2,10,0
"32117",2021,6,7,793,2,10,1.475
"32118",2021,11,7,793,17,12,1.8875
"32119",2021,10,7,793,17,12,1.8875
"32120",2022,1,8,997,2,9,0
"32121",2021,10,4,27,17,12,226.825
"32122",2021,9,4,27,17,12,2164.545
"32123",2021,1,3,328,2,6,41.52
"32124",2021,7,3,328,2,6,153.0625
"32125",2021,2,6,328,2,6,30.433
"32126",2020,4,6,328,2,6,0.6565
"32127",2020,3,6,328,2,6,0
"32128",2021,12,3,328,2,5,15.3175
"32129",2021,7,3,328,2,5,7.825
"32130",2020,10,3,328,2,5,0
"32131",2020,3,3,328,2,5,0
"32132",2021,10,3,328,17,12,144.8602254
"32133",2021,6,6,328,17,12,156.5221596
"32134",2021,3,6,328,17,12,60.4302366
"32135",2021,9,3,328,17,12,104.0596688
"32136",2020,4,3,328,17,12,90.1425
"32137",2020,5,3,328,17,12,58.921
"32138",2020,8,3,328,17,12,4.0410093
"32139",2020,9,7,368,5,10,22.49
"32140",2020,10,7,368,5,10,0
"32141",2020,9,7,368,5,2,109.115
"32142",2021,7,7,368,5,2,25.405
"32143",2021,2,7,368,5,2,5.3425
"32144",2021,1,7,368,5,2,0
"32145",2021,9,1,374,17,12,0.251328
"32146",2022,1,1,374,17,12,0.5247264
"32147",2021,5,10,374,17,11,0.3532068
"32148",2021,3,1,438,17,12,18.79
"32149",2020,4,1,438,17,12,97.9785
"32150",2020,8,1,438,2,1,37.77
"32151",2020,8,3,388,3,5,8.2875
"32152",2020,11,3,388,3,5,0
"32153",2020,6,3,388,3,5,8.2875
"32154",2020,8,6,388,3,5,0
"32155",2021,5,6,97,7,6,4.818
"32156",2020,8,6,97,7,6,13.0135
"32157",2021,6,6,97,7,6,8.517
"32158",2020,4,6,97,19,6,15.7735
"32159",2020,3,6,97,7,6,9.992
"32160",2020,9,8,97,7,6,0
"32161",2021,1,8,97,19,6,0
"32162",2020,10,6,97,7,5,18.73
"32163",2021,11,6,97,7,5,86.119
"32164",2020,12,3,97,7,5,0
"32165",2020,5,3,97,7,5,0
"32166",2021,8,3,97,7,5,4.45
"32167",2021,4,3,97,7,5,19.9375
"32168",2021,9,8,97,2,9,0
"32169",2021,12,6,97,17,12,1795.419593
"32170",2020,8,1,97,17,12,212.268
"32171",2020,10,1,97,17,12,138.808
"32172",2021,3,1,97,17,12,96.17
"32173",2021,9,1,97,17,12,192.999
"32174",2021,11,7,97,17,12,93.5849673
"32175",2020,10,8,97,17,12,25.1562292
"32176",2020,4,3,97,17,12,51.4335194
"32177",2020,4,8,97,17,12,1.3910035
"32178",2022,2,8,97,17,12,6.346432
"32179",2021,2,4,97,17,12,43.76
"32180",2021,4,3,97,17,12,18.625
"32181",2020,6,7,97,17,12,3.077897
"32182",2020,7,7,97,17,12,28.605587
"32183",2021,8,8,97,17,12,49.98356155
"32184",2020,11,4,97,17,12,43.365
"32185",2021,11,7,97,6,7,28.5125
"32186",2020,9,7,97,6,7,7.21
"32187",2022,1,7,97,6,7,91.5393002
"32188",2020,12,7,97,6,7,4.1235598
"32189",2020,5,7,97,6,7,0.8171985
"32190",2021,6,1,97,7,1,23.02
"32191",2021,3,4,97,7,1,21.06
"32192",2021,11,1,97,7,1,77.1
"32193",2021,7,1,97,7,1,14.85
"32194",2020,4,4,97,7,1,0
"32195",2020,3,4,97,7,1,21.2305
"32196",2020,7,1,97,19,1,0
"32197",2021,8,2,641,5,8,17.086
"32198",2022,2,15,641,17,12,0.175098
"32199",2020,3,2,641,17,12,25.64
"32200",2021,6,10,641,12,11,0.1177356
"32201",2021,4,5,235,17,12,109.68
"32202",2020,9,5,235,17,12,87.85
"32203",2021,2,5,235,17,12,143.59
"32204",2021,5,5,235,17,12,42.83
"32205",2020,5,5,235,1,1,0
"32206",2020,6,4,112,17,12,43.1555
"32207",2020,8,4,112,17,12,21.2755
"32208",2021,3,3,370,2,6,0
"32209",2021,10,3,370,7,6,0
"32210",2022,1,3,370,7,6,10.88
"32211",2022,2,3,370,7,6,23.55
"32212",2020,10,3,370,7,5,3.9125
"32213",2021,11,3,370,7,5,57.6775
"32214",2021,8,3,370,7,5,10.4
"32215",2021,6,3,370,7,5,4.945
"32216",2021,2,3,370,2,5,15.535
"32217",2022,1,3,370,2,5,0
"32218",2022,2,3,370,2,5,0
"32219",2020,8,3,370,7,5,3.985
"32220",2021,7,3,370,2,5,0
"32221",2021,6,3,370,17,12,300.2646925
"32222",2021,12,6,370,17,12,114.9754658
"32223",2020,6,3,370,17,12,13.44010105
"32224",2020,4,1,370,17,12,23.03
"32225",2021,9,7,370,17,12,0
"32226",2020,4,6,370,17,12,6.0859425
"32227",2020,4,1,370,2,1,0
"32228",2021,11,1,90,17,12,752.788
"32229",2020,9,1,90,17,12,1450.2785
"32230",2021,7,1,90,17,12,1428.717
"32231",2020,6,1,90,17,12,763.7935
"32232",2020,4,1,90,17,12,57.39
"32233",2021,10,1,90,7,1,330.7
"32234",2020,7,1,90,7,1,0
"32235",2021,11,1,90,7,1,176.51
"32236",2021,8,1,90,7,1,10.34
"32237",2021,9,1,90,7,1,10.32
"32238",2020,8,1,90,1,1,4.7
"32239",2021,3,1,90,1,1,72.85
"32240",2022,2,1,90,1,1,70.21
"32241",2020,3,3,306,2,5,10.6625
"32242",2021,3,3,306,2,5,0
"32243",2021,4,3,306,2,5,0
"32244",2022,2,3,306,2,5,1.4925
"32245",2020,6,7,306,2,10,31.9375
"32246",2021,11,7,306,2,10,3.9425
"32247",2020,10,7,306,2,10,15.7175
"32248",2020,10,7,306,10,10,0
"32249",2021,3,7,306,2,2,18.77
"32250",2020,3,7,306,1,2,49.73
"32251",2021,1,7,306,1,2,53.56
"32252",2021,3,7,306,1,2,53.56
"32253",2020,11,7,306,1,2,53.56
"32254",2021,1,7,306,2,2,4.0175
"32255",2021,12,2,713,17,12,3.1637952
"32256",2021,8,2,713,17,12,1.87957055
"32257",2021,11,2,713,17,11,0.521733
"32258",2021,5,2,579,17,12,127.223943
"32259",2021,5,1,579,2,1,11.535
"32260",2021,5,1,579,2,2,18.355
"32261",2020,10,1,494,17,12,2.9035449
"32262",2021,4,1,494,17,12,2.97648
"32263",2021,8,7,65,5,10,364.6362604
"32264",2022,1,7,65,5,10,283.28804
"32265",2021,12,7,65,5,10,196.802833
"32266",2020,9,7,65,5,10,446.8222215
"32267",2020,6,7,65,5,10,36.265
"32268",2020,7,7,65,5,10,23.45
"32269",2021,12,6,1159,2,12,9.95
"32270",2022,2,6,1159,2,12,17.605
"32271",2020,4,4,841,17,12,12.535
"32272",2020,8,4,841,17,12,12.535
"32273",2021,8,4,841,17,12,0.352
"32274",2021,8,7,515,21,4,11.53
"32275",2021,8,7,515,21,10,11.3775
"32276",2021,10,7,515,21,10,11.0825
"32277",2020,8,7,515,21,10,6.62
"32278",2020,7,7,515,21,10,5.1925
"32279",2020,7,7,515,17,12,96.1175
"32280",2021,10,7,515,17,12,47.2195
"32281",2021,4,7,515,17,12,94.331
"32282",2020,12,7,515,17,12,39.175
"32283",2021,2,7,515,17,12,24.9125
"32284",2020,11,8,905,2,6,1.005
"32285",2021,2,8,905,2,6,1.005
"32286",2020,7,8,905,2,6,1.005
"32287",2021,1,1,478,17,12,46.29
"32288",2020,9,1,478,17,12,24.114
"32289",2020,6,1,478,1,1,0
"32290",2021,10,1,201,17,12,3.8729842
"32291",2021,9,1,201,17,12,4.4198539
"32292",2020,10,3,496,24,5,0
"32293",2020,4,3,496,24,7,0
"32294",2022,2,7,898,17,12,22.465
"32295",2020,9,2,4,3,3,1659.948
"32296",2020,6,2,4,3,3,2395.447
"32297",2021,4,2,4,3,3,1716.115
"32298",2022,1,2,4,3,3,2691.923
"32299",2021,5,2,4,3,3,1835.238
"32300",2021,6,2,4,3,3,1510.504
"32301",2021,12,2,4,17,12,7625.685605
"32302",2021,9,2,4,17,12,6504.107472
"32303",2021,6,2,4,3,2,32.1975
"32304",2020,9,2,4,3,2,32.1975
"32305",2021,3,6,440,6,6,0
"32306",2020,9,6,440,17,12,269.999
"32307",2021,12,3,797,20,5,16.005
"32308",2021,2,3,797,17,12,4.6954458
"32309",2021,6,2,40,3,8,79.5445
"32310",2021,11,2,40,17,12,2165.323
"32311",2021,4,1,98,17,12,7.44364785
