"","year","month","plant_ID","customer_ID","market_code","material_type_ID","booked_tons"
"26730",2020,2,11,70,10,9,7.2675
"26731",2020,10,7,321,6,2,7.267
"26732",2019,10,3,115,6,5,7.265
"26733",2019,4,3,15,7,5,7.26
"26734",2020,3,3,44,2,5,7.26
"26735",2020,12,3,693,1,10,7.26
"26736",2018,12,3,904,1,2,7.2575
"26737",2021,8,3,896,10,5,7.255
"26738",2019,11,2,88,7,8,7.254
"26739",2019,9,3,217,6,5,7.2525
"26740",2019,10,3,799,2,5,7.2525
"26741",2020,5,3,117,1,5,7.25
"26742",2021,4,1,109,7,1,7.25
"26743",2020,10,7,275,6,2,7.25
"26744",2019,4,8,450,2,6,7.25
"26745",2019,1,3,115,6,5,7.2475
"26746",2018,3,8,370,2,9,7.247
"26747",2021,8,7,826,2,7,7.245000034
"26748",2019,11,3,468,20,5,7.245
"26749",2020,10,3,802,10,5,7.245
"26750",2018,10,4,130,2,10,7.245
"26751",2019,6,7,100,2,2,7.245
"26752",2019,2,8,97,19,6,7.242
"26753",2020,12,7,258,13,7,7.238635007
"26754",2021,1,3,388,3,5,7.2375
"26755",2021,11,2,567,2,10,7.2375
"26756",2019,1,3,26,17,2,7.233682582
"26757",2019,2,3,202,6,7,7.231
"26758",2018,12,5,128,1,10,7.225
"26759",2019,12,4,488,1,2,7.221
"26760",2019,9,3,256,1,7,7.215
"26761",2020,9,7,285,1,7,7.215
"26762",2021,4,7,376,12,11,7.215
"26763",2021,3,7,97,6,7,7.2125
"26764",2019,10,6,362,2,5,7.212
"26765",2021,10,7,26,2,2,7.209504966
"26766",2020,4,7,258,6,7,7.208293997
"26767",2021,2,3,67,6,5,7.205
"26768",2019,1,7,374,12,11,7.205
"26769",2020,2,3,115,2,5,7.2
"26770",2020,6,8,900,1,6,7.2
"26771",2020,1,7,130,10,10,7.1975
"26772",2021,1,11,70,10,9,7.1975
"26773",2020,6,7,124,6,7,7.19121
"26774",2019,11,3,225,20,5,7.1875
"26775",2018,10,6,401,2,6,7.187
"26776",2019,6,2,520,1,2,7.185
"26777",2020,9,6,362,2,5,7.184
"26778",2020,6,3,308,2,6,7.1825
"26779",2020,11,3,842,11,5,7.1825
"26780",2020,6,2,833,20,10,7.1825
"26781",2021,1,1,383,17,11,7.18
"26782",2019,2,6,806,24,5,7.178
"26783",2021,11,3,384,1,5,7.1775
"26784",2019,12,6,308,2,6,7.169
"26785",2019,1,3,654,1,5,7.1675
"26786",2021,8,3,873,15,5,7.165
"26787",2021,8,2,40,3,8,7.161
"26788",2018,4,7,225,20,10,7.1575
"26789",2019,9,8,450,2,6,7.156
"26790",2018,8,2,88,7,8,7.155
"26791",2018,1,3,827,2,5,7.1525
"26792",2021,11,3,733,2,5,7.15
"26793",2022,2,3,733,2,5,7.15
"26794",2019,3,7,147,1,2,7.15
"26795",2018,8,3,251,2,2,7.1425
"26796",2020,10,3,828,11,5,7.1425
"26797",2020,6,8,48,9,6,7.142
"26798",2021,10,3,15,12,11,7.14
"26799",2018,9,5,82,2,1,7.1375
"26800",2018,6,7,321,6,10,7.137
"26801",2018,11,7,321,6,10,7.1365
"26802",2019,9,7,487,17,11,7.1365
"26803",2020,8,7,144,24,2,7.1325
"26804",2019,2,3,388,3,5,7.1275
"26805",2020,11,3,910,2,5,7.1275
"26806",2020,12,8,799,15,9,7.127
"26807",2018,2,7,321,6,10,7.1265
"26808",2018,3,3,1,1,1,7.125
"26809",2018,3,2,516,2,2,7.1225
"26810",2021,8,3,63,2,5,7.1197557
"26811",2020,2,3,802,10,7,7.1175
"26812",2020,11,5,96,6,2,7.115
"26813",2021,10,6,56,2,5,7.1125
"26814",2018,5,3,693,1,10,7.1125
"26815",2021,4,6,470,12,11,7.112
"26816",2020,1,3,600,24,10,7.1075
"26817",2019,8,3,823,20,10,7.1025
"26818",2019,2,3,563,6,5,7.0975
"26819",2020,9,7,151,10,7,7.093416
"26820",2019,3,3,802,10,2,7.085
"26821",2020,12,3,601,2,5,7.08
"26822",2021,7,3,115,6,5,7.08
"26823",2018,9,3,496,24,5,7.0775
"26824",2019,9,6,370,7,5,7.0745
"26825",2019,8,7,374,12,11,7.07
"26826",2020,10,3,67,2,6,7.0675
"26827",2021,2,3,704,1,5,7.0675
"26828",2021,8,3,894,1,5,7.065
"26829",2021,7,7,155,2,8,7.065
"26830",2021,12,3,291,2,5,7.0575
"26831",2019,10,4,195,21,4,7.055
"26832",2019,1,7,37,6,10,7.05
"26833",2018,7,3,496,24,5,7.0475
"26834",2020,6,5,82,1,10,7.04
"26835",2020,3,2,470,12,11,7.04
"26836",2019,10,7,37,6,10,7.04
"26837",2018,8,3,567,2,5,7.0325
"26838",2020,10,3,291,2,5,7.0325
"26839",2020,8,7,258,6,7,7.030000008
"26840",2018,2,2,194,5,4,7.03
"26841",2021,6,7,487,17,11,7.03
"26842",2020,7,7,389,2,10,7.024
"26843",2020,1,3,523,7,6,7.02
"26844",2018,3,5,525,2,10,7.02
"26845",2018,10,7,317,12,11,7.0175
"26846",2019,6,3,321,6,6,7.015
"26847",2018,1,3,217,3,5,7.0125
"26848",2021,11,3,198,1,5,7.0125
"26849",2020,5,6,460,15,5,7.007
"26850",2018,12,4,198,1,1,7.005
"26851",2020,8,3,884,1,6,7.0025
"26852",2018,9,6,499,3,5,7
"26853",2019,5,6,308,2,6,7
"26854",2019,9,6,236,2,5,7
"26855",2019,11,6,370,2,5,7
"26856",2020,6,6,370,2,5,7
"26857",2020,12,6,388,3,5,7
"26858",2018,2,3,637,2,5,7
"26859",2018,2,3,292,2,5,7
"26860",2018,3,3,370,2,5,7
"26861",2018,3,3,600,2,5,7
"26862",2018,4,3,88,7,2,7
"26863",2018,7,3,173,6,5,7
"26864",2018,7,3,394,2,6,7
"26865",2018,12,3,499,3,5,7
"26866",2019,1,3,443,20,10,7
"26867",2019,4,3,611,3,5,7
"26868",2019,6,3,94,6,6,7
"26869",2019,6,3,530,2,5,7
"26870",2019,7,3,612,2,5,7
"26871",2019,8,3,219,2,10,7
"26872",2019,12,3,157,2,10,7
"26873",2020,1,3,217,6,5,7
"26874",2020,1,3,443,20,6,7
"26875",2020,2,3,198,20,5,7
"26876",2020,2,3,370,7,6,7
"26877",2020,3,3,130,6,10,7
"26878",2020,3,3,370,7,6,7
"26879",2020,10,3,736,2,5,7
"26880",2020,11,3,173,6,5,7
"26881",2020,12,3,500,2,6,7
"26882",2021,10,3,130,6,10,7
"26883",2021,10,3,896,10,5,7
"26884",2022,1,3,279,19,6,7
"26885",2018,3,5,904,1,10,7
"26886",2019,10,5,24,2,2,7
"26887",2018,4,2,35,2,2,7
"26888",2020,3,2,359,1,2,7
"26889",2021,11,2,173,7,2,7
"26890",2021,12,2,67,2,2,7
"26891",2018,2,4,198,11,1,7
"26892",2018,11,4,195,21,4,7
"26893",2018,11,7,130,2,2,7
"26894",2021,2,7,275,6,2,7
"26895",2021,5,7,275,6,7,7
"26896",2021,7,7,695,6,7,7
"26897",2021,8,7,292,2,2,7
"26898",2018,6,8,97,7,9,7
"26899",2018,7,8,362,2,9,7
"26900",2018,9,8,421,2,9,7
"26901",2019,7,8,453,1,6,7
"26902",2019,10,8,453,20,6,7
"26903",2020,2,8,823,20,9,7
"26904",2020,5,8,779,2,9,7
"26905",2020,8,8,362,2,9,7
"26906",2021,2,8,453,1,6,7
"26907",2018,6,11,195,21,4,7
"26908",2020,5,3,251,2,5,6.999605
"26909",2021,5,3,42,2,6,6.999605
"26910",2021,10,3,322,12,11,6.9975
"26911",2019,1,2,262,2,2,6.9975
"26912",2018,5,6,499,3,5,6.996
"26913",2021,8,3,601,15,5,6.9925
"26914",2021,12,2,4,8,3,6.985500002
"26915",2021,5,3,460,1,5,6.9775
"26916",2019,4,6,113,7,5,6.97
"26917",2018,8,3,210,2,5,6.9675
"26918",2021,4,3,912,1,7,6.9675
"26919",2019,2,6,71,2,5,6.9665
"26920",2018,6,3,115,6,5,6.9625
"26921",2019,12,3,219,2,10,6.9625
"26922",2021,9,2,468,20,2,6.9625
"26923",2021,10,5,69,1,3,6.955
"26924",2018,8,7,470,12,11,6.955
"26925",2018,10,3,63,2,6,6.9544107
"26926",2021,12,3,15,12,11,6.95
"26927",2018,3,6,143,2,6,6.94449
"26928",2021,1,3,459,2,10,6.9425
"26929",2021,12,6,97,7,6,6.941
"26930",2019,3,5,675,6,7,6.93975
"26931",2021,8,8,450,2,9,6.938
"26932",2021,2,7,2,2,1,6.9367739
"26933",2019,7,4,830,20,10,6.9335
"26934",2021,9,7,475,24,7,6.93225
"26935",2020,12,1,180,12,11,6.93
"26936",2019,2,7,455,6,7,6.93
"26937",2019,4,7,202,6,6,6.9275
"26938",2018,2,7,124,6,2,6.9255
"26939",2020,9,3,370,2,6,6.925
"26940",2020,7,7,37,6,7,6.922
"26941",2020,6,3,376,12,11,6.92
"26942",2018,7,7,95,11,1,6.9175
"26943",2021,2,7,913,1,1,6.9175
"26944",2019,7,3,236,2,2,6.91
"26945",2021,9,3,384,1,5,6.91
"26946",2019,2,3,496,24,5,6.9075
"26947",2018,6,6,814,13,5,6.906
"26948",2019,4,3,374,12,11,6.9025
"26949",2020,1,3,530,1,6,6.9
"26950",2018,5,3,526,1,5,6.895
"26951",2021,2,6,394,2,5,6.894
"26952",2021,1,5,117,1,2,6.89
"26953",2020,2,3,909,11,2,6.8875
"26954",2021,2,1,376,12,11,6.8875
"26955",2020,1,1,338,17,11,6.88
"26956",2018,7,4,25,1,1,6.88
"26957",2019,6,4,77,12,11,6.88
"26958",2020,6,4,86,6,1,6.88
"26959",2021,7,6,665,17,11,6.877
"26960",2018,4,3,115,2,5,6.8725
"26961",2020,7,3,134,2,5,6.8725
"26962",2020,8,3,893,24,5,6.8725
"26963",2021,4,7,151,6,7,6.872168
"26964",2018,2,7,158,1,1,6.87
"26965",2018,6,7,522,6,7,6.8675
"26966",2020,1,3,115,2,5,6.865
"26967",2019,3,2,88,7,8,6.865
"26968",2020,4,8,779,2,9,6.864
"26969",2018,4,3,26,2,7,6.86334
"26970",2020,8,4,646,1,1,6.85
"26971",2018,5,11,195,21,4,6.85
"26972",2021,1,3,889,21,5,6.8455
"26973",2019,1,6,308,2,6,6.842
"26974",2020,9,7,386,2,2,6.84
"26975",2018,8,6,388,3,5,6.839
"26976",2020,9,3,26,2,7,6.835
"26977",2020,6,3,97,7,6,6.8325
"26978",2018,5,8,823,20,9,6.832
"26979",2021,4,1,161,1,1,6.829
"26980",2019,4,2,26,2,10,6.82500068
"26981",2020,1,3,42,2,6,6.8243393
"26982",2020,6,7,389,2,10,6.8215
"26983",2021,9,2,91,7,8,6.820000001
"26984",2018,3,3,882,7,5,6.8175
"26985",2021,1,3,28,2,10,6.817
"26986",2019,9,7,376,12,11,6.815
"26987",2021,1,7,97,6,7,6.81
"26988",2019,6,6,450,7,6,6.803
"26989",2020,12,3,496,24,7,6.8025
"26990",2020,10,3,386,2,5,6.8
"26991",2020,1,7,152,6,7,6.8
"26992",2019,4,8,538,2,9,6.8
"26993",2019,10,8,64,2,6,6.8
"26994",2020,9,7,522,6,7,6.7975
"26995",2018,11,1,223,2,2,6.79
"26996",2018,3,4,198,3,1,6.79
"26997",2019,1,6,454,19,6,6.7885
"26998",2021,3,2,322,12,11,6.7875
"26999",2021,8,7,144,6,2,6.785
"27000",2019,9,8,97,19,6,6.785
"27001",2018,9,2,470,12,11,6.782
"27002",2019,7,3,322,12,11,6.78
"27003",2019,7,4,198,3,2,6.78
"27004",2019,2,11,70,10,9,6.775
"27005",2020,12,7,155,2,8,6.771
"27006",2019,2,4,830,20,10,6.7675
"27007",2020,12,8,362,2,9,6.766
"27008",2019,1,3,94,6,5,6.7625
"27009",2019,1,2,226,3,2,6.76
"27010",2019,5,2,88,7,8,6.758
"27011",2019,4,3,870,1,5,6.7575
"27012",2018,10,6,362,2,6,6.755
"27013",2019,11,2,176,5,2,6.7525
"27014",2019,7,2,26,21,2,6.750000188
"27015",2019,8,2,26,21,2,6.750000188
"27016",2021,7,3,890,20,5,6.75
"27017",2019,5,5,82,6,10,6.75
"27018",2018,8,7,498,2,10,6.75
"27019",2020,12,8,659,2,9,6.75
"27020",2018,12,2,202,6,8,6.745
"27021",2019,10,3,328,2,5,6.745
"27022",2021,7,7,213,17,11,6.745
"27023",2018,2,3,94,6,5,6.7425
"27024",2020,12,7,915,2,10,6.74
"27025",2019,6,3,617,2,2,6.7375
"27026",2020,2,3,388,3,5,6.735
"27027",2021,11,3,37,3,10,6.735
"27028",2018,8,3,173,6,7,6.731
"27029",2020,8,8,370,7,9,6.731
"27030",2019,3,3,225,20,7,6.725
"27031",2019,3,6,115,2,5,6.724
"27032",2021,12,6,430,24,5,6.724
"27033",2020,5,7,258,13,7,6.719317492
"27034",2019,3,8,381,2,9,6.719
"27035",2019,4,3,842,11,5,6.7175
"27036",2019,12,7,137,1,1,6.7175
"27037",2018,5,3,173,6,7,6.717
"27038",2018,8,3,37,3,7,6.715
"27039",2018,2,1,435,17,11,6.71
"27040",2019,3,7,127,6,2,6.7075
"27041",2020,12,12,338,12,12,6.7075
"27042",2020,4,2,487,17,11,6.705
"27043",2021,5,3,916,10,5,6.7025
"27044",2018,11,7,130,3,2,6.7
"27045",2020,3,3,795,1,6,6.6975
"27046",2020,10,3,225,20,5,6.69
"27047",2020,4,3,496,24,10,6.6875
"27048",2021,9,8,395,20,9,6.687
"27049",2021,2,3,387,2,5,6.6825
"27050",2018,12,7,470,12,11,6.665
"27051",2018,3,3,292,2,5,6.6575
"27052",2021,10,7,275,6,2,6.6575
"27053",2019,4,7,566,6,7,6.6571
"27054",2018,6,8,799,15,9,6.653
"27055",2020,7,3,345,2,5,6.65
"27056",2021,9,3,225,20,6,6.65
"27057",2019,1,6,117,1,5,6.6495
"27058",2018,2,3,256,1,7,6.6475
"27059",2018,6,3,792,2,5,6.645
"27060",2019,9,3,308,2,5,6.645
"27061",2019,5,3,617,2,2,6.6425
"27062",2018,10,1,376,12,11,6.6425
"27063",2019,8,5,96,3,7,6.641299994
"27064",2018,6,2,295,2,8,6.64
"27065",2019,2,7,524,2,10,6.6375
"27066",2019,12,7,144,10,2,6.6325
"27067",2020,4,2,295,2,8,6.6234
"27068",2021,5,3,642,7,6,6.6225
"27069",2021,1,2,376,12,11,6.6225
"27070",2018,8,3,377,12,11,6.62
"27071",2021,2,3,115,2,7,6.62
"27072",2018,8,3,473,2,1,6.6138
"27073",2019,2,3,473,2,6,6.6138
"27074",2020,3,3,473,2,10,6.6138
"27075",2021,7,6,394,2,5,6.612
"27076",2020,1,7,130,3,10,6.6025
"27077",2020,1,8,659,2,9,6.6
"27078",2021,11,7,470,12,11,6.5975
"27079",2021,7,2,295,2,8,6.594000001
"27080",2021,10,7,470,12,11,6.59
"27081",2018,7,3,370,2,6,6.585
"27082",2019,3,3,37,3,5,6.585
"27083",2021,6,5,15,12,11,6.585
"27084",2021,11,3,15,12,11,6.5825
"27085",2020,10,2,35,2,2,6.5825
"27086",2021,3,2,579,8,3,6.5796287
"27087",2018,11,3,863,2,5,6.575
"27088",2021,8,3,800,20,5,6.57
"27089",2021,2,3,115,2,5,6.5625
"27090",2019,2,2,202,6,8,6.5625
"27091",2018,10,7,144,3,2,6.561
"27092",2019,9,2,487,17,11,6.56
"27093",2018,7,6,115,6,2,6.55
"27094",2021,4,4,198,1,1,6.55
"27095",2018,6,3,376,12,11,6.5475
"27096",2019,12,2,176,5,2,6.5475
"27097",2021,7,3,94,6,5,6.5425
"27098",2021,9,3,435,17,11,6.5375
"27099",2019,3,3,430,6,5,6.5325
"27100",2018,4,1,376,12,11,6.5325
"27101",2019,3,2,202,6,8,6.527
"27102",2019,1,3,778,2,5,6.525
"27103",2020,1,3,471,14,5,6.525
"27104",2020,2,3,809,20,5,6.52
"27105",2020,10,7,746,6,7,6.51958
"27106",2018,10,3,468,20,5,6.5175
"27107",2019,8,11,115,6,6,6.5175
"27108",2018,5,3,343,2,5,6.515
"27109",2019,2,3,422,21,2,6.515
"27110",2018,10,7,144,6,5,6.5125
"27111",2018,3,3,937,2,5,6.51
"27112",2019,8,3,255,12,11,6.505
"27113",2021,10,3,619,2,10,6.50357
"27114",2019,5,6,159,2,6,6.5
"27115",2019,8,6,465,7,5,6.5
"27116",2020,1,6,310,24,5,6.5
"27117",2020,8,6,328,2,6,6.5
"27118",2021,1,6,901,7,5,6.5
"27119",2021,12,6,3,2,5,6.5
"27120",2018,1,3,883,2,5,6.5
"27121",2018,1,3,611,3,5,6.5
"27122",2018,2,3,94,6,2,6.5
"27123",2018,2,3,66,3,2,6.5
"27124",2018,3,3,253,20,2,6.5
"27125",2018,4,3,306,2,5,6.5
"27126",2018,5,3,173,1,6,6.5
"27127",2018,6,3,873,15,5,6.5
"27128",2018,7,3,693,1,6,6.5
"27129",2018,9,3,88,7,5,6.5
"27130",2018,11,3,833,20,5,6.5
"27131",2019,2,3,59,2,2,6.5
"27132",2019,7,3,219,2,10,6.5
"27133",2019,7,3,778,2,5,6.5
"27134",2019,8,3,443,20,6,6.5
"27135",2019,11,3,893,24,5,6.5
"27136",2020,4,3,873,15,5,6.5
"27137",2020,6,3,387,2,5,6.5
"27138",2020,7,3,173,6,5,6.5
"27139",2020,8,3,394,2,6,6.5
"27140",2020,9,3,173,6,7,6.5
"27141",2020,9,3,563,6,5,6.5
"27142",2020,10,3,217,2,2,6.5
"27143",2021,2,3,117,1,5,6.5
"27144",2021,6,3,115,6,7,6.5
"27145",2021,8,3,115,6,7,6.5
"27146",2021,8,3,795,1,6,6.5
"27147",2021,12,3,173,12,6,6.5
"27148",2022,1,3,430,6,5,6.5
"27149",2022,1,3,685,11,5,6.5
"27150",2022,1,3,791,2,5,6.5
"27151",2022,2,3,173,2,5,6.5
"27152",2019,4,5,202,6,7,6.5
"27153",2018,7,2,173,2,2,6.5
"27154",2018,11,2,173,2,2,6.5
"27155",2020,6,2,147,2,10,6.5
"27156",2020,12,2,144,6,2,6.5
"27157",2018,6,7,189,6,2,6.5
"27158",2018,7,7,130,10,10,6.5
"27159",2019,3,7,613,10,10,6.5
"27160",2019,5,7,130,3,10,6.5
"27161",2019,9,7,88,7,10,6.5
"27162",2019,12,7,321,6,10,6.5
"27163",2020,5,7,130,2,10,6.5
"27164",2022,1,7,130,2,10,6.5
"27165",2022,2,7,514,6,7,6.5
"27166",2022,2,7,246,13,2,6.5
"27167",2019,11,8,362,20,9,6.5
"27168",2020,7,8,362,20,9,6.5
"27169",2019,4,6,143,2,6,6.499
"27170",2021,5,3,496,24,5,6.4975
"27171",2020,5,6,15,12,11,6.495
"27172",2020,6,6,199,2,5,6.494
"27173",2019,2,3,653,1,5,6.49
"27174",2019,10,7,275,6,2,6.4875
"27175",2018,10,7,522,6,7,6.486
"27176",2018,12,3,604,10,6,6.48
"27177",2021,8,3,548,6,5,6.48
"27178",2021,6,8,362,20,9,6.48
"27179",2020,11,3,44,2,5,6.475
"27180",2019,9,4,195,21,4,6.475
"27181",2018,8,7,151,6,7,6.470733999
"27182",2019,12,3,100,2,10,6.47
"27183",2020,5,7,202,6,7,6.4675
"27184",2018,10,2,579,3,7,6.4635
"27185",2020,1,3,673,20,6,6.46
"27186",2021,5,7,137,1,10,6.46
"27187",2019,11,3,328,2,5,6.4575
"27188",2019,3,8,823,20,9,6.456
"27189",2021,7,6,63,2,10,6.4550688
"27190",2021,9,3,389,2,5,6.4525
"27191",2020,4,8,631,20,6,6.451
"27192",2018,8,6,366,2,5,6.45
"27193",2020,2,3,833,20,5,6.45
"27194",2022,1,3,388,1,5,6.45
"27195",2018,7,5,15,12,11,6.45
"27196",2020,1,7,37,6,7,6.45
"27197",2021,1,7,522,6,7,6.45
"27198",2020,1,3,321,6,5,6.4475
"27199",2020,10,7,442,6,7,6.437456
"27200",2021,11,6,249,2,5,6.433584102
"27201",2019,11,8,453,1,6,6.433
"27202",2019,1,7,881,11,10,6.4305
"27203",2018,4,3,526,1,5,6.425
"27204",2019,4,3,94,6,2,6.425
"27205",2020,12,3,100,2,5,6.425
"27206",2019,7,3,316,1,6,6.4225
"27207",2019,4,7,918,3,10,6.4225
"27208",2018,1,4,198,11,1,6.42
"27209",2018,4,8,818,2,9,6.418
"27210",2020,1,3,704,1,5,6.415
"27211",2021,5,3,496,24,7,6.415
"27212",2019,4,7,198,20,10,6.415
"27213",2019,4,8,659,2,9,6.412
"27214",2019,4,3,600,24,10,6.4
"27215",2020,10,7,840,7,5,6.4
"27216",2019,7,8,631,20,9,6.4
"27217",2018,11,3,802,10,7,6.3925
"27218",2018,2,6,117,1,5,6.389
"27219",2019,8,3,530,1,5,6.3875
"27220",2020,5,3,802,10,7,6.38
"27221",2019,7,2,374,12,11,6.38
"27222",2020,2,4,198,20,2,6.38
"27223",2018,3,6,374,12,11,6.375
"27224",2020,3,7,267,6,7,6.372844
"27225",2019,1,5,82,1,2,6.365
"27226",2018,2,7,498,2,10,6.365
"27227",2018,6,3,130,6,5,6.3625
"27228",2019,9,3,100,2,10,6.3625
"27229",2021,3,7,371,12,11,6.3625
"27230",2020,9,2,115,2,8,6.35894
"27231",2020,6,3,617,2,5,6.358
"27232",2022,1,3,604,10,6,6.3525
"27233",2020,4,8,97,7,6,6.352
"27234",2020,9,6,840,7,6,6.35
"27235",2019,5,3,883,2,5,6.35
"27236",2019,2,7,144,10,2,6.35
"27237",2020,5,7,124,6,7,6.343525
"27238",2019,2,3,760,2,5,6.34
"27239",2021,1,6,3,2,10,6.335
"27240",2018,9,3,117,1,5,6.335
"27241",2019,6,11,115,6,6,6.3325
"27242",2019,10,3,822,2,5,6.33
"27243",2018,10,7,374,12,11,6.33
"27244",2020,7,7,86,6,1,6.33
"27245",2021,9,7,522,6,7,6.328
"27246",2018,1,3,353,20,5,6.3225
"27247",2018,5,6,97,7,6,6.316
"27248",2019,6,3,115,6,7,6.3125
"27249",2020,3,6,377,7,5,6.312
"27250",2018,10,7,151,6,7,6.310361004
"27251",2020,5,3,833,20,5,6.31
"27252",2021,5,3,802,10,2,6.31
"27253",2021,8,3,15,12,11,6.31
"27254",2019,5,8,35,3,9,6.307
"27255",2019,12,7,267,6,7,6.30264
"27256",2018,7,2,295,2,8,6.3005
"27257",2018,6,6,470,12,11,6.3
"27258",2018,3,2,611,2,2,6.3
"27259",2021,9,3,261,2,5,6.299997236
"27260",2021,2,3,217,3,5,6.299
"27261",2018,4,7,137,1,2,6.2975
"27262",2020,8,3,552,1,5,6.295
"27263",2020,10,3,496,24,7,6.295
"27264",2018,6,6,115,6,2,6.29
"27265",2020,7,5,77,12,11,6.29
"27266",2021,7,12,103,23,12,6.287500011
"27267",2019,1,3,374,12,11,6.2875
"27268",2022,1,12,919,18,12,6.28425
"27269",2022,1,2,26,2,10,6.28311
"27270",2018,3,1,470,12,11,6.283
"27271",2018,4,7,881,11,10,6.2825
"27272",2018,5,3,922,16,5,6.28
"27273",2021,2,4,195,21,4,6.2785
"27274",2019,4,6,388,3,5,6.277
"27275",2018,2,1,255,12,11,6.275
"27276",2021,4,2,202,6,7,6.275
"27277",2019,8,3,883,2,5,6.27
"27278",2018,12,2,76,5,2,6.27
"27279",2018,3,1,76,5,2,6.265
"27280",2021,10,6,664,7,5,6.264
"27281",2021,7,6,97,7,6,6.2625
"27282",2020,1,8,887,2,9,6.261
"27283",2019,11,3,168,19,5,6.26
"27284",2018,2,5,374,12,11,6.26
"27285",2019,3,2,344,20,2,6.2575
"27286",2021,3,3,44,14,5,6.2525
"27287",2020,10,7,15,12,11,6.2525
"27288",2020,7,3,328,2,5,6.25
"27289",2021,4,5,82,6,10,6.25
"27290",2019,2,1,76,5,2,6.25
"27291",2019,3,7,669,1,1,6.25
"27292",2021,3,7,274,1,10,6.25
"27293",2021,9,7,613,10,10,6.25
"27294",2020,8,8,562,7,9,6.25
"27295",2020,11,3,617,2,5,6.2375
"27296",2018,8,1,76,5,2,6.235
"27297",2019,3,6,3,2,10,6.2305
"27298",2018,10,1,76,5,2,6.225
"27299",2018,8,4,350,6,10,6.221
"27300",2018,6,2,147,2,10,6.2175
"27301",2019,2,2,359,1,2,6.215
"27302",2021,9,2,96,3,2,6.215
"27303",2018,12,7,514,6,7,6.2115
"27304",2019,1,3,595,6,6,6.21
"27305",2018,4,3,563,6,5,6.2075
"27306",2020,11,3,321,6,6,6.205
"27307",2020,11,3,473,2,10,6.2046
"27308",2019,8,8,648,15,9,6.204
"27309",2020,11,3,168,19,5,6.2025
"27310",2020,5,7,522,6,7,6.2
"27311",2020,3,7,317,12,11,6.1975
"27312",2020,7,7,191,6,10,6.1975
"27313",2018,3,8,362,20,9,6.194
"27314",2019,11,3,97,7,6,6.1925
"27315",2018,3,3,704,1,5,6.19
"27316",2020,2,3,842,11,5,6.19
"27317",2018,7,6,499,3,5,6.189
"27318",2021,6,1,470,12,11,6.1875
"27319",2019,5,3,887,2,5,6.185
"27320",2020,2,3,888,2,6,6.185
"27321",2018,5,3,322,12,11,6.1825
"27322",2018,2,1,297,24,1,6.18
"27323",2021,1,3,619,2,5,6.1772892
"27324",2018,8,2,422,20,10,6.175
"27325",2020,7,2,212,2,2,6.175
"27326",2020,5,7,144,24,2,6.175
"27327",2019,2,4,198,1,1,6.1715
"27328",2018,1,7,84,6,8,6.1705
"27329",2019,2,1,376,12,11,6.17
"27330",2018,10,11,70,1,5,6.165
"27331",2020,9,8,779,2,9,6.163
"27332",2020,5,1,232,2,2,6.16
"27333",2018,1,8,648,15,9,6.159
"27334",2020,8,8,421,2,9,6.157
"27335",2018,5,3,833,20,5,6.155
"27336",2021,7,8,370,7,9,6.152
"27337",2018,3,8,648,15,9,6.15
"27338",2020,11,6,281,2,6,6.148
"27339",2019,2,7,326,3,10,6.1475
"27340",2021,8,2,91,7,8,6.146499996
"27341",2021,5,8,562,7,9,6.145
"27342",2019,3,3,591,6,5,6.1425
"27343",2021,6,7,144,10,2,6.14
"27344",2018,1,3,94,6,5,6.1375
"27345",2018,10,3,917,10,5,6.137
"27346",2018,2,6,28,2,6,6.135
"27347",2018,5,1,60,1,1,6.135
"27348",2018,2,8,667,2,6,6.133
"27349",2018,12,7,786,6,7,6.1295355
"27350",2021,3,7,522,6,7,6.1275
"27351",2019,4,6,3,2,10,6.125
"27352",2021,7,3,496,24,7,6.1235
"27353",2018,7,4,80,1,1,6.12
"27354",2021,10,7,406,6,7,6.12
"27355",2019,6,6,745,2,5,6.1185
"27356",2021,5,2,26,2,10,6.117765
"27357",2021,4,3,649,1,5,6.1125
"27358",2018,11,1,317,12,11,6.11
"27359",2020,4,1,232,2,2,6.11
"27360",2018,10,3,567,2,10,6.1075
"27361",2018,6,7,137,1,2,6.1075
"27362",2019,2,7,255,12,11,6.1075
"27363",2018,1,3,802,10,7,6.1025
"27364",2021,12,5,336,1,4,6.1
"27365",2018,3,1,107,1,1,6.1
"27366",2020,4,7,522,6,2,6.1
"27367",2021,7,6,276,20,6,6.0955
"27368",2019,3,8,925,24,9,6.093
"27369",2020,2,3,345,3,10,6.0925
"27370",2018,1,7,762,2,10,6.09
"27371",2020,5,6,322,12,11,6.088
"27372",2019,10,3,600,24,10,6.0875
"27373",2018,1,5,599,1,10,6.085
"27374",2020,9,3,483,15,5,6.08
"27375",2019,6,7,813,13,2,6.08
"27376",2018,1,3,219,2,5,6.0775
"27377",2019,5,7,615,21,8,6.0765
"27378",2019,5,4,124,6,7,6.076
"27379",2021,1,3,563,6,5,6.075
"27380",2018,1,3,306,2,5,6.0725
"27381",2019,4,3,377,12,11,6.0675
"27382",2019,1,3,306,2,5,6.065
"27383",2018,8,3,26,2,10,6.06265
"27384",2020,10,3,26,2,10,6.06265
"27385",2019,3,4,198,10,2,6.0625
"27386",2021,8,6,281,2,6,6.062
