Year,Month Name,Plant ,Customer Name ,Primary Market Code ,Material Type,Shipped Tons
2018,July,Plant_2,Customer_530,Primary_Market_Code_1,Material_Type_5,4.62
2020,June,Plant_7,Customer_765,Primary_Market_Code_2,Material_Type_7,4.6185
2021,January,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_1,4.6175
2018,May,Plant_3,Customer_802,Primary_Market_Code_10,Material_Type_2,4.615
2020,March,Plant_3,Customer_490,Primary_Market_Code_2,Material_Type_6,4.6125
2018,March,Plant_3,Customer_130,Primary_Market_Code_6,Material_Type_5,4.61
2019,February,Plant_3,Customer_328,Primary_Market_Code_2,Material_Type_5,4.61
2020,December,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_7,4.61
2018,June,Plant_3,Customer_353,Primary_Market_Code_4,Material_Type_5,4.6075
2019,November,Plant_12,Customer_103,Primary_Market_Code_23,Material_Type_12,4.605
2020,July,Plant_3,Customer_490,Primary_Market_Code_2,Material_Type_6,4.6025
2022,January,Plant_2,Customer_202,Primary_Market_Code_6,Material_Type_8,4.602
2018,August,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_10,4.6
2018,January,Plant_7,Customer_574,Primary_Market_Code_6,Material_Type_7,4.6
2018,August,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_5,4.5995
2018,September,Plant_3,Customer_422,Primary_Market_Code_21,Material_Type_2,4.5975
2021,February,Plant_3,Customer_459,Primary_Market_Code_2,Material_Type_5,4.5975
2021,July,Plant_8,Customer_453,Primary_Market_Code_1,Material_Type_6,4.5945
2019,March,Plant_3,Customer_909,Primary_Market_Code_11,Material_Type_2,4.5875
2019,July,Plant_3,Customer_472,Primary_Market_Code_11,Material_Type_2,4.5875
2020,November,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_6,4.5875
2018,August,Plant_4,Customer_841,Primary_Market_Code_2,Material_Type_10,4.586
2017,November,Plant_8,Customer_130,Primary_Market_Code_2,Material_Type_9,4.586
2017,December,Plant_6,Customer_198,Primary_Market_Code_20,Material_Type_5,4.5855
2019,December,Plant_1,Customer_34,Primary_Market_Code_1,Material_Type_1,4.5825
2021,April,Plant_3,Customer_940,Primary_Market_Code_20,Material_Type_2,4.58
2020,February,Plant_1,Customer_41,Primary_Market_Code_3,Material_Type_1,4.58
2021,November,Plant_7,Customer_767,Primary_Market_Code_17,Material_Type_11,4.58
2018,May,Plant_4,Customer_350,Primary_Market_Code_2,Material_Type_10,4.577
2018,February,Plant_3,Customer_872,Primary_Market_Code_22,Material_Type_5,4.575
2018,September,Plant_7,Customer_522,Primary_Market_Code_6,Material_Type_7,4.575
2018,February,Plant_8,Customer_799,Primary_Market_Code_15,Material_Type_9,4.575
2020,December,Plant_3,Customer_115,Primary_Market_Code_2,Material_Type_6,4.5725
2021,May,Plant_7,Customer_522,Primary_Market_Code_6,Material_Type_7,4.5725
2019,October,Plant_1,Customer_435,Primary_Market_Code_17,Material_Type_11,4.57
2018,September,Plant_2,Customer_468,Primary_Market_Code_2,Material_Type_10,4.57
2021,November,Plant_3,Customer_344,Primary_Market_Code_2,Material_Type_5,4.5675
2019,January,Plant_5,Customer_374,Primary_Market_Code_12,Material_Type_11,4.5675
2018,October,Plant_8,Customer_362,Primary_Market_Code_2,Material_Type_9,4.567
2019,September,Plant_2,Customer_35,Primary_Market_Code_2,Material_Type_2,4.565
2018,August,Plant_7,Customer_891,Primary_Market_Code_13,Material_Type_2,4.565
2018,March,Plant_7,Customer_695,Primary_Market_Code_6,Material_Type_7,4.5645
2021,June,Plant_8,Customer_130,Primary_Market_Code_2,Material_Type_9,4.564
2017,October,Plant_3,Customer_457,Primary_Market_Code_2,Material_Type_5,4.56
2017,October,Plant_4,Customer_198,Primary_Market_Code_1,Material_Type_1,4.56
2021,May,Plant_4,Customer_25,Primary_Market_Code_1,Material_Type_1,4.56
2021,October,Plant_6,Customer_279,Primary_Market_Code_19,Material_Type_6,4.5595
2021,February,Plant_8,Customer_823,Primary_Market_Code_20,Material_Type_9,4.559
2018,March,Plant_3,Customer_600,Primary_Market_Code_24,Material_Type_10,4.5575
2020,January,Plant_7,Customer_389,Primary_Market_Code_2,Material_Type_10,4.5575
2018,January,Plant_3,Customer_667,Primary_Market_Code_2,Material_Type_5,4.555
2020,November,Plant_3,Customer_612,Primary_Market_Code_2,Material_Type_5,4.555
2018,January,Plant_3,Customer_130,Primary_Market_Code_6,Material_Type_10,4.5525
2019,June,Plant_3,Customer_306,Primary_Market_Code_2,Material_Type_5,4.5525
2019,July,Plant_7,Customer_151,Primary_Market_Code_6,Material_Type_7,4.5525
2019,April,Plant_6,Customer_3,Primary_Market_Code_2,Material_Type_10,4.551
2018,September,Plant_4,Customer_198,Primary_Market_Code_3,Material_Type_1,4.545
2017,June,Plant_7,Customer_144,Primary_Market_Code_24,Material_Type_2,4.5425
2021,August,Plant_6,Customer_129,Primary_Market_Code_1,Material_Type_6,4.542
2019,November,Plant_3,Customer_173,Primary_Market_Code_2,Material_Type_5,4.5415
2018,December,Plant_6,Customer_443,Primary_Market_Code_20,Material_Type_5,4.54
2017,July,Plant_3,Customer_225,Primary_Market_Code_20,Material_Type_7,4.54
2018,April,Plant_1,Customer_377,Primary_Market_Code_7,Material_Type_1,4.54
2020,February,Plant_7,Customer_151,Primary_Market_Code_6,Material_Type_7,4.54
2020,January,Plant_3,Customer_472,Primary_Market_Code_11,Material_Type_2,4.5375
2020,June,Plant_3,Customer_306,Primary_Market_Code_2,Material_Type_5,4.5375
2021,June,Plant_3,Customer_843,Primary_Market_Code_20,Material_Type_6,4.5375
2019,May,Plant_1,Customer_15,Primary_Market_Code_12,Material_Type_11,4.5375
2018,September,Plant_7,Customer_615,Primary_Market_Code_21,Material_Type_8,4.537
2020,March,Plant_3,Customer_472,Primary_Market_Code_11,Material_Type_2,4.5325
2019,February,Plant_3,Customer_173,Primary_Market_Code_2,Material_Type_5,4.531
2017,July,Plant_3,Customer_306,Primary_Market_Code_1,Material_Type_5,4.5275
2018,July,Plant_3,Customer_468,Primary_Market_Code_20,Material_Type_5,4.5275
2020,May,Plant_3,Customer_377,Primary_Market_Code_7,Material_Type_5,4.5275
2020,September,Plant_3,Customer_210,Primary_Market_Code_2,Material_Type_5,4.5275
2020,August,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_2,4.525
2021,September,Plant_4,Customer_213,Primary_Market_Code_17,Material_Type_11,4.525
2020,March,Plant_7,Customer_939,Primary_Market_Code_6,Material_Type_7,4.525
2020,June,Plant_3,Customer_768,Primary_Market_Code_2,Material_Type_5,4.5225
2018,December,Plant_3,Customer_306,Primary_Market_Code_2,Material_Type_5,4.5175
2021,July,Plant_3,Customer_370,Primary_Market_Code_2,Material_Type_6,4.515
2019,June,Plant_2,Customer_198,Primary_Market_Code_6,Material_Type_2,4.515
2018,May,Plant_7,Customer_497,Primary_Market_Code_20,Material_Type_10,4.515
2019,June,Plant_3,Customer_225,Primary_Market_Code_20,Material_Type_7,4.5125
2019,April,Plant_8,Customer_130,Primary_Market_Code_2,Material_Type_9,4.512
2020,October,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_10,4.51
2020,November,Plant_3,Customer_920,Primary_Market_Code_20,Material_Type_2,4.51
2017,August,Plant_6,Customer_556,Primary_Market_Code_5,Material_Type_6,4.509
2021,March,Plant_12,Customer_103,Primary_Market_Code_23,Material_Type_12,4.5075
2017,September,Plant_3,Customer_253,Primary_Market_Code_20,Material_Type_2,4.5025
2018,April,Plant_2,Customer_535,Primary_Market_Code_2,Material_Type_10,4.5
2018,April,Plant_2,Customer_66,Primary_Market_Code_8,Material_Type_2,4.5
2019,March,Plant_4,Customer_319,Primary_Market_Code_21,Material_Type_7,4.5
2021,October,Plant_7,Customer_274,Primary_Market_Code_1,Material_Type_2,4.4975
2021,May,Plant_8,Customer_899,Primary_Market_Code_2,Material_Type_9,4.497
2018,March,Plant_2,Customer_88,Primary_Market_Code_7,Material_Type_8,4.495
2019,March,Plant_8,Customer_130,Primary_Market_Code_2,Material_Type_9,4.494
2021,January,Plant_3,Customer_100,Primary_Market_Code_2,Material_Type_10,4.49
2021,March,Plant_6,Customer_281,Primary_Market_Code_2,Material_Type_6,4.486
2020,April,Plant_3,Customer_450,Primary_Market_Code_2,Material_Type_5,4.485
2021,November,Plant_3,Customer_475,Primary_Market_Code_24,Material_Type_5,4.485
2018,December,Plant_8,Customer_815,Primary_Market_Code_11,Material_Type_9,4.485
2018,November,Plant_10,Customer_255,Primary_Market_Code_12,Material_Type_11,4.48
2018,May,Plant_7,Customer_88,Primary_Market_Code_7,Material_Type_10,4.48
2021,June,Plant_7,Customer_522,Primary_Market_Code_6,Material_Type_7,4.48
2017,July,Plant_3,Customer_947,Primary_Market_Code_11,Material_Type_2,4.475
2018,January,Plant_1,Customer_236,Primary_Market_Code_2,Material_Type_1,4.474
2018,July,Plant_6,Customer_796,Primary_Market_Code_20,Material_Type_5,4.471
2021,May,Plant_12,Customer_103,Primary_Market_Code_23,Material_Type_12,4.47
2020,April,Plant_8,Customer_446,Primary_Market_Code_1,Material_Type_6,4.468
2019,February,Plant_3,Customer_642,Primary_Market_Code_7,Material_Type_6,4.4675
2017,September,Plant_2,Customer_176,Primary_Market_Code_5,Material_Type_8,4.4665
2020,October,Plant_4,Customer_195,Primary_Market_Code_21,Material_Type_4,4.466
2019,August,Plant_6,Customer_3,Primary_Market_Code_2,Material_Type_10,4.465
2021,January,Plant_3,Customer_617,Primary_Market_Code_2,Material_Type_5,4.465
2020,July,Plant_4,Customer_80,Primary_Market_Code_1,Material_Type_1,4.465
2017,November,Plant_3,Customer_191,Primary_Market_Code_6,Material_Type_5,4.4625
2017,October,Plant_7,Customer_708,Primary_Market_Code_6,Material_Type_7,4.4625
2019,November,Plant_3,Customer_693,Primary_Market_Code_1,Material_Type_2,4.46
2021,March,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_10,4.46
2020,May,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_10,4.46
2020,November,Plant_2,Customer_35,Primary_Market_Code_2,Material_Type_2,4.46
2019,June,Plant_7,Customer_255,Primary_Market_Code_12,Material_Type_11,4.46
2017,November,Plant_3,Customer_217,Primary_Market_Code_20,Material_Type_5,4.4575
2018,March,Plant_3,Customer_94,Primary_Market_Code_6,Material_Type_6,4.4575
2020,June,Plant_3,Customer_640,Primary_Market_Code_2,Material_Type_5,4.4575
2020,October,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_5,4.455
2019,June,Plant_2,Customer_317,Primary_Market_Code_12,Material_Type_11,4.455
2020,May,Plant_3,Customer_170,Primary_Market_Code_2,Material_Type_2,4.45
2021,June,Plant_3,Customer_83,Primary_Market_Code_6,Material_Type_2,4.45
2019,May,Plant_6,Customer_159,Primary_Market_Code_2,Material_Type_5,4.448
2018,June,Plant_3,Customer_26,Primary_Market_Code_17,Material_Type_2,4.4475
2021,November,Plant_7,Customer_298,Primary_Market_Code_2,Material_Type_2,4.4475
2017,October,Plant_3,Customer_217,Primary_Market_Code_20,Material_Type_5,4.445
2020,May,Plant_3,Customer_890,Primary_Market_Code_20,Material_Type_5,4.445
2020,September,Plant_3,Customer_198,Primary_Market_Code_20,Material_Type_5,4.4425
2021,March,Plant_3,Customer_617,Primary_Market_Code_2,Material_Type_2,4.4425
2020,December,Plant_7,Customer_151,Primary_Market_Code_6,Material_Type_7,4.4425
2017,August,Plant_5,Customer_621,Primary_Market_Code_2,Material_Type_1,4.44
2017,December,Plant_3,Customer_131,Primary_Market_Code_2,Material_Type_10,4.4375
2020,September,Plant_3,Customer_653,Primary_Market_Code_2,Material_Type_5,4.4375
2018,June,Plant_4,Customer_15,Primary_Market_Code_12,Material_Type_11,4.435
2019,September,Plant_7,Customer_306,Primary_Market_Code_10,Material_Type_10,4.435
2019,September,Plant_8,Customer_453,Primary_Market_Code_1,Material_Type_6,4.434
2020,October,Plant_8,Customer_648,Primary_Market_Code_15,Material_Type_9,4.434
2017,July,Plant_3,Customer_693,Primary_Market_Code_1,Material_Type_10,4.4325
2018,October,Plant_3,Customer_823,Primary_Market_Code_20,Material_Type_5,4.4325
2021,August,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_5,4.4325
2022,January,Plant_7,Customer_695,Primary_Market_Code_6,Material_Type_7,4.4315
2020,June,Plant_7,Customer_695,Primary_Market_Code_6,Material_Type_7,4.43
2021,May,Plant_8,Customer_450,Primary_Market_Code_2,Material_Type_9,4.429
2017,August,Plant_2,Customer_88,Primary_Market_Code_7,Material_Type_8,4.428
2020,October,Plant_3,Customer_843,Primary_Market_Code_20,Material_Type_6,4.4275
2018,June,Plant_7,Customer_144,Primary_Market_Code_2,Material_Type_2,4.4275
2019,March,Plant_8,Customer_823,Primary_Market_Code_20,Material_Type_9,4.427
2017,December,Plant_6,Customer_130,Primary_Market_Code_2,Material_Type_5,4.4255
2021,August,Plant_3,Customer_362,Primary_Market_Code_20,Material_Type_5,4.425
2019,March,Plant_1,Customer_41,Primary_Market_Code_8,Material_Type_1,4.425
2019,September,Plant_7,Customer_275,Primary_Market_Code_6,Material_Type_2,4.425
2019,October,Plant_4,Customer_841,Primary_Market_Code_2,Material_Type_10,4.424
2021,June,Plant_3,Customer_734,Primary_Market_Code_10,Material_Type_5,4.4225
2020,September,Plant_2,Customer_34,Primary_Market_Code_13,Material_Type_2,4.4225
2018,August,Plant_7,Customer_613,Primary_Market_Code_10,Material_Type_10,4.4225
2019,November,Plant_6,Customer_159,Primary_Market_Code_2,Material_Type_5,4.421
2018,September,Plant_3,Customer_306,Primary_Market_Code_2,Material_Type_5,4.42
2017,July,Plant_3,Customer_131,Primary_Market_Code_2,Material_Type_7,4.419
2021,September,Plant_8,Customer_362,Primary_Market_Code_2,Material_Type_6,4.419
2020,December,Plant_7,Customer_76,Primary_Market_Code_5,Material_Type_2,4.4175
2020,September,Plant_3,Customer_291,Primary_Market_Code_2,Material_Type_5,4.415
2021,October,Plant_3,Customer_843,Primary_Market_Code_20,Material_Type_6,4.415
2018,September,Plant_3,Customer_198,Primary_Market_Code_20,Material_Type_5,4.4125
2019,October,Plant_3,Customer_530,Primary_Market_Code_2,Material_Type_5,4.4125
2020,June,Plant_3,Customer_765,Primary_Market_Code_2,Material_Type_6,4.41
2017,July,Plant_3,Customer_904,Primary_Market_Code_13,Material_Type_5,4.4075
2020,September,Plant_3,Customer_100,Primary_Market_Code_7,Material_Type_5,4.4075
2022,January,Plant_3,Customer_833,Primary_Market_Code_20,Material_Type_5,4.4075
2020,April,Plant_2,Customer_144,Primary_Market_Code_6,Material_Type_2,4.4075
2018,June,Plant_4,Customer_470,Primary_Market_Code_12,Material_Type_11,4.405
2019,July,Plant_7,Customer_289,Primary_Market_Code_13,Material_Type_2,4.405
2017,November,Plant_13,Customer_15,Primary_Market_Code_17,Material_Type_12,4.4045
2022,January,Plant_8,Customer_823,Primary_Market_Code_20,Material_Type_9,4.404
2018,September,Plant_3,Customer_472,Primary_Market_Code_11,Material_Type_2,4.4025
2019,October,Plant_3,Customer_472,Primary_Market_Code_11,Material_Type_5,4.4025
2021,September,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_10,4.4025
2018,August,Plant_7,Customer_658,Primary_Market_Code_2,Material_Type_10,4.4
2018,June,Plant_3,Customer_693,Primary_Market_Code_1,Material_Type_10,4.3975
2021,July,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_10,4.3975
2020,June,Plant_7,Customer_487,Primary_Market_Code_17,Material_Type_11,4.3975
2019,December,Plant_3,Customer_512,Primary_Market_Code_1,Material_Type_5,4.395
2021,August,Plant_3,Customer_863,Primary_Market_Code_2,Material_Type_5,4.395
2021,November,Plant_1,Customer_485,Primary_Market_Code_17,Material_Type_11,4.395
2022,January,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_10,4.395
2017,December,Plant_3,Customer_909,Primary_Market_Code_11,Material_Type_2,4.3925
2020,August,Plant_3,Customer_552,Primary_Market_Code_2,Material_Type_5,4.3925
2017,July,Plant_2,Customer_468,Primary_Market_Code_2,Material_Type_10,4.3925
2021,July,Plant_4,Customer_319,Primary_Market_Code_21,Material_Type_7,4.39
2017,October,Plant_8,Customer_70,Primary_Market_Code_2,Material_Type_9,4.39
2017,September,Plant_8,Customer_790,Primary_Market_Code_1,Material_Type_9,4.388
2020,March,Plant_8,Customer_97,Primary_Market_Code_19,Material_Type_6,4.386
2019,April,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_10,4.385
2020,September,Plant_3,Customer_2,Primary_Market_Code_2,Material_Type_6,4.385
2020,August,Plant_1,Customer_236,Primary_Market_Code_2,Material_Type_2,4.385
2019,October,Plant_6,Customer_487,Primary_Market_Code_17,Material_Type_11,4.3835
2019,July,Plant_1,Customer_937,Primary_Market_Code_2,Material_Type_1,4.3835
2019,September,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_6,4.38
2019,October,Plant_3,Customer_601,Primary_Market_Code_2,Material_Type_5,4.38
2017,June,Plant_5,Customer_858,Primary_Market_Code_3,Material_Type_7,4.377
2017,June,Plant_6,Customer_115,Primary_Market_Code_2,Material_Type_5,4.376
2017,October,Plant_6,Customer_97,Primary_Market_Code_7,Material_Type_6,4.375
2018,March,Plant_3,Customer_706,Primary_Market_Code_24,Material_Type_5,4.375
2021,December,Plant_3,Customer_134,Primary_Market_Code_3,Material_Type_2,4.375
2019,July,Plant_1,Customer_270,Primary_Market_Code_7,Material_Type_1,4.375
2020,October,Plant_1,Customer_435,Primary_Market_Code_17,Material_Type_11,4.375
2018,December,Plant_7,Customer_359,Primary_Market_Code_13,Material_Type_2,4.3725
2021,June,Plant_3,Customer_948,Primary_Market_Code_2,Material_Type_5,4.37
2018,February,Plant_2,Customer_66,Primary_Market_Code_8,Material_Type_2,4.3675
2019,April,Plant_7,Customer_762,Primary_Market_Code_2,Material_Type_10,4.3675
2020,July,Plant_2,Customer_115,Primary_Market_Code_2,Material_Type_8,4.3665
2018,June,Plant_3,Customer_306,Primary_Market_Code_2,Material_Type_5,4.365
2021,August,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_10,4.365
2020,December,Plant_3,Customer_802,Primary_Market_Code_10,Material_Type_7,4.3625
2019,May,Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_5,4.361
2017,November,Plant_3,Customer_131,Primary_Market_Code_2,Material_Type_5,4.36
2020,December,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_5,4.36
2017,November,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_7,4.357
2018,October,Plant_3,Customer_487,Primary_Market_Code_17,Material_Type_11,4.35
2019,July,Plant_4,Customer_319,Primary_Market_Code_21,Material_Type_7,4.35
2018,April,Plant_7,Customer_144,Primary_Market_Code_3,Material_Type_2,4.35
2018,October,Plant_7,Customer_501,Primary_Market_Code_17,Material_Type_11,4.3475
2018,March,Plant_3,Customer_470,Primary_Market_Code_12,Material_Type_11,4.345
2019,March,Plant_3,Customer_882,Primary_Market_Code_7,Material_Type_5,4.345
2021,February,Plant_3,Customer_191,Primary_Market_Code_6,Material_Type_10,4.3425
2019,January,Plant_7,Customer_151,Primary_Market_Code_6,Material_Type_7,4.3425
2019,August,Plant_3,Customer_949,Primary_Market_Code_1,Material_Type_5,4.34
2021,August,Plant_6,Customer_173,Primary_Market_Code_2,Material_Type_5,4.335
2020,October,Plant_3,Customer_824,Primary_Market_Code_24,Material_Type_5,4.335
2021,June,Plant_8,Customer_362,Primary_Market_Code_2,Material_Type_9,4.335
2019,April,Plant_3,Customer_247,Primary_Market_Code_2,Material_Type_10,4.3325
2019,July,Plant_7,Customer_306,Primary_Market_Code_7,Material_Type_10,4.3325
2021,December,Plant_9,Customer_388,Primary_Market_Code_8,Material_Type_8,4.3285
2020,February,Plant_3,Customer_130,Primary_Market_Code_6,Material_Type_5,4.3275
2019,November,Plant_3,Customer_457,Primary_Market_Code_2,Material_Type_5,4.325
2021,December,Plant_2,Customer_275,Primary_Market_Code_6,Material_Type_2,4.3225
2018,December,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_7,4.3205
2020,July,Plant_3,Customer_765,Primary_Market_Code_2,Material_Type_6,4.32
2021,March,Plant_6,Customer_384,Primary_Market_Code_1,Material_Type_5,4.3195
2020,October,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_10,4.3175
2019,May,Plant_4,Customer_198,Primary_Market_Code_10,Material_Type_4,4.315
2021,June,Plant_8,Customer_538,Primary_Market_Code_2,Material_Type_9,4.314
2018,June,Plant_8,Customer_454,Primary_Market_Code_19,Material_Type_6,4.312
2021,August,Plant_6,Customer_362,Primary_Market_Code_2,Material_Type_5,4.3105
2021,June,Plant_3,Customer_67,Primary_Market_Code_6,Material_Type_5,4.31
2021,December,Plant_3,Customer_321,Primary_Market_Code_6,Material_Type_5,4.31
2019,July,Plant_4,Customer_198,Primary_Market_Code_10,Material_Type_4,4.31
2021,June,Plant_8,Customer_799,Primary_Market_Code_15,Material_Type_9,4.31
2018,May,Plant_4,Customer_350,Primary_Market_Code_6,Material_Type_10,4.307
2021,December,Plant_6,Customer_796,Primary_Market_Code_20,Material_Type_5,4.304
2019,July,Plant_8,Customer_925,Primary_Market_Code_24,Material_Type_9,4.304
2019,April,Plant_3,Customer_548,Primary_Market_Code_1,Material_Type_5,4.3025
2018,July,Plant_6,Customer_806,Primary_Market_Code_24,Material_Type_5,4.299
2018,July,Plant_3,Customer_470,Primary_Market_Code_12,Material_Type_11,4.295
2021,July,Plant_8,Customer_42,Primary_Market_Code_20,Material_Type_9,4.295
2017,September,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_6,4.2925
2021,December,Plant_3,Customer_316,Primary_Market_Code_1,Material_Type_6,4.2925
2020,December,Plant_7,Customer_522,Primary_Market_Code_6,Material_Type_7,4.2875
2017,July,Plant_3,Customer_198,Primary_Market_Code_20,Material_Type_5,4.285
2019,February,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_6,4.285
2020,February,Plant_3,Customer_94,Primary_Market_Code_6,Material_Type_6,4.28
2017,September,Plant_3,Customer_693,Primary_Market_Code_1,Material_Type_2,4.275
2017,July,Plant_3,Customer_613,Primary_Market_Code_10,Material_Type_6,4.2725
2019,August,Plant_3,Customer_115,Primary_Market_Code_6,Material_Type_5,4.27
2020,August,Plant_3,Customer_217,Primary_Market_Code_3,Material_Type_5,4.27
2017,November,Plant_2,Customer_262,Primary_Market_Code_2,Material_Type_2,4.27
2018,March,Plant_3,Customer_247,Primary_Market_Code_2,Material_Type_10,4.2675
2020,September,Plant_8,Customer_450,Primary_Market_Code_2,Material_Type_6,4.266
2018,January,Plant_4,Customer_195,Primary_Market_Code_21,Material_Type_4,4.265
2018,March,Plant_4,Customer_374,Primary_Market_Code_12,Material_Type_11,4.265
2017,September,Plant_3,Customer_909,Primary_Market_Code_11,Material_Type_2,4.2625
2018,September,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_7,4.261
2019,January,Plant_2,Customer_202,Primary_Market_Code_6,Material_Type_8,4.2595
2020,July,Plant_6,Customer_377,Primary_Market_Code_7,Material_Type_6,4.258
2020,March,Plant_6,Customer_173,Primary_Market_Code_6,Material_Type_5,4.2555
2021,December,Plant_3,Customer_328,Primary_Market_Code_2,Material_Type_5,4.2525
2019,July,Plant_7,Customer_200,Primary_Market_Code_13,Material_Type_2,4.2525
2021,May,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_6,4.252
2021,April,Plant_6,Customer_173,Primary_Market_Code_6,Material_Type_5,4.2515
2018,February,Plant_1,Customer_950,Primary_Market_Code_1,Material_Type_2,4.25
2019,April,Plant_8,Customer_381,Primary_Market_Code_20,Material_Type_9,4.248
2017,August,Plant_3,Customer_67,Primary_Market_Code_6,Material_Type_5,4.245
2018,October,Plant_7,Customer_497,Primary_Market_Code_20,Material_Type_10,4.245
2021,January,Plant_6,Customer_173,Primary_Market_Code_2,Material_Type_5,4.244
2018,November,Plant_8,Customer_664,Primary_Market_Code_7,Material_Type_9,4.243
2019,April,Plant_4,Customer_198,Primary_Market_Code_20,Material_Type_2,4.24
2019,May,Plant_4,Customer_198,Primary_Market_Code_20,Material_Type_2,4.24
2018,October,Plant_6,Customer_71,Primary_Market_Code_2,Material_Type_5,4.239
2021,May,Plant_6,Customer_3,Primary_Market_Code_2,Material_Type_5,4.238
2017,August,Plant_8,Customer_659,Primary_Market_Code_2,Material_Type_9,4.238
2017,August,Plant_3,Customer_321,Primary_Market_Code_6,Material_Type_6,4.2375
2018,March,Plant_3,Customer_377,Primary_Market_Code_7,Material_Type_5,4.2375
2019,April,Plant_3,Customer_306,Primary_Market_Code_1,Material_Type_10,4.235
2019,February,Plant_3,Customer_306,Primary_Market_Code_1,Material_Type_10,4.2325
2020,July,Plant_3,Customer_217,Primary_Market_Code_3,Material_Type_5,4.2325
2020,December,Plant_3,Customer_100,Primary_Market_Code_2,Material_Type_10,4.2325
2018,February,Plant_3,Customer_401,Primary_Market_Code_2,Material_Type_6,4.23
2018,June,Plant_3,Customer_306,Primary_Market_Code_1,Material_Type_10,4.23
2018,June,Plant_3,Customer_113,Primary_Market_Code_7,Material_Type_5,4.23
2020,June,Plant_3,Customer_134,Primary_Market_Code_2,Material_Type_5,4.23
2020,September,Plant_4,Customer_195,Primary_Market_Code_21,Material_Type_4,4.23
2018,August,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_6,4.2275
2021,September,Plant_7,Customer_435,Primary_Market_Code_17,Material_Type_11,4.2275
2018,February,Plant_1,Customer_255,Primary_Market_Code_12,Material_Type_11,4.225
2021,April,Plant_7,Customer_306,Primary_Market_Code_2,Material_Type_10,4.225
2020,October,Plant_3,Customer_321,Primary_Market_Code_6,Material_Type_6,4.2225
2019,August,Plant_2,Customer_641,Primary_Market_Code_5,Material_Type_8,4.222
2019,April,Plant_3,Customer_617,Primary_Market_Code_2,Material_Type_5,4.22
2019,November,Plant_2,Customer_262,Primary_Market_Code_2,Material_Type_2,4.22
2018,August,Plant_3,Customer_306,Primary_Market_Code_1,Material_Type_10,4.2125
2019,March,Plant_3,Customer_345,Primary_Market_Code_3,Material_Type_10,4.2125
2020,October,Plant_7,Customer_306,Primary_Market_Code_1,Material_Type_10,4.2125
2017,November,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_6,4.21
2020,April,Plant_3,Customer_308,Primary_Market_Code_2,Material_Type_6,4.21
2017,October,Plant_7,Customer_524,Primary_Market_Code_2,Material_Type_10,4.21
2018,January,Plant_7,Customer_431,Primary_Market_Code_2,Material_Type_2,4.208
2019,April,Plant_3,Customer_611,Primary_Market_Code_11,Material_Type_5,4.2075
2020,June,Plant_3,Customer_548,Primary_Market_Code_6,Material_Type_5,4.2075
2017,June,Plant_3,Customer_306,Primary_Market_Code_1,Material_Type_10,4.205
2017,October,Plant_3,Customer_306,Primary_Market_Code_1,Material_Type_10,4.205
2021,October,Plant_3,Customer_67,Primary_Market_Code_6,Material_Type_5,4.205
2017,October,Plant_7,Customer_848,Primary_Market_Code_6,Material_Type_7,4.2025
2017,November,Plant_8,Customer_454,Primary_Market_Code_19,Material_Type_9,4.2
2020,August,Plant_7,Customer_317,Primary_Market_Code_12,Material_Type_11,4.1975
2020,July,Plant_4,Customer_80,Primary_Market_Code_1,Material_Type_4,4.195
2018,May,Plant_6,Customer_15,Primary_Market_Code_12,Material_Type_11,4.194
2018,November,Plant_3,Customer_306,Primary_Market_Code_1,Material_Type_10,4.1925
2018,November,Plant_5,Customer_442,Primary_Market_Code_6,Material_Type_7,4.1915
2018,April,Plant_7,Customer_37,Primary_Market_Code_2,Material_Type_2,4.19
2020,January,Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_5,4.188
