Year,Month Name,Plant,Customer Name ,Primary Market Code ,Material Type,Booked Tons
2020,September,Plant_3,Customer_491,Primary_Market_Code_2,Material_Type_5,0
2020,September,Plant_3,Customer_131,Primary_Market_Code_2,Material_Type_2,0
2020,September,Plant_3,Customer_63,Primary_Market_Code_2,Material_Type_6,0
2020,September,Plant_3,Customer_636,Primary_Market_Code_10,Material_Type_5,0
2020,October,Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_7,0
2020,October,Plant_3,Customer_668,Primary_Market_Code_2,Material_Type_6,0
2020,October,Plant_3,Customer_668,Primary_Market_Code_2,Material_Type_5,0
2020,October,Plant_3,Customer_353,Primary_Market_Code_2,Material_Type_5,0
2020,October,Plant_3,Customer_44,Primary_Market_Code_2,Material_Type_5,0
2020,October,Plant_3,Customer_396,Primary_Market_Code_2,Material_Type_5,0
2020,October,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_2,0
2020,October,Plant_3,Customer_159,Primary_Market_Code_2,Material_Type_5,0
2020,October,Plant_3,Customer_483,Primary_Market_Code_15,Material_Type_5,0
2020,October,Plant_3,Customer_509,Primary_Market_Code_7,Material_Type_5,0
2020,November,Plant_3,Customer_217,Primary_Market_Code_6,Material_Type_5,0
2020,November,Plant_3,Customer_484,Primary_Market_Code_2,Material_Type_5,0
2020,November,Plant_3,Customer_100,Primary_Market_Code_2,Material_Type_5,0
2020,November,Plant_3,Customer_217,Primary_Market_Code_2,Material_Type_2,0
2020,November,Plant_3,Customer_387,Primary_Market_Code_2,Material_Type_6,0
2020,November,Plant_3,Customer_387,Primary_Market_Code_2,Material_Type_5,0
2020,November,Plant_3,Customer_70,Primary_Market_Code_10,Material_Type_5,0
2020,November,Plant_3,Customer_26,Primary_Market_Code_21,Material_Type_5,0
2020,November,Plant_3,Customer_523,Primary_Market_Code_7,Material_Type_6,0
2020,November,Plant_3,Customer_217,Primary_Market_Code_3,Material_Type_5,0
2020,December,Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_2,0
2020,December,Plant_3,Customer_394,Primary_Market_Code_11,Material_Type_6,0
2020,December,Plant_3,Customer_328,Primary_Market_Code_2,Material_Type_5,0
2020,December,Plant_3,Customer_386,Primary_Market_Code_2,Material_Type_5,0
2020,December,Plant_3,Customer_217,Primary_Market_Code_20,Material_Type_5,0
2020,December,Plant_3,Customer_217,Primary_Market_Code_3,Material_Type_5,0
2021,January,Plant_3,Customer_198,Primary_Market_Code_2,Material_Type_5,0
2021,January,Plant_3,Customer_183,Primary_Market_Code_2,Material_Type_5,0
2021,January,Plant_3,Customer_129,Primary_Market_Code_1,Material_Type_6,0
2021,January,Plant_3,Customer_198,Primary_Market_Code_20,Material_Type_5,0
2021,February,Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_7,0
2021,February,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_5,0
2021,February,Plant_3,Customer_210,Primary_Market_Code_2,Material_Type_6,0
2021,February,Plant_3,Customer_217,Primary_Market_Code_2,Material_Type_2,0
2021,February,Plant_3,Customer_173,Primary_Market_Code_2,Material_Type_5,0
2021,February,Plant_3,Customer_404,Primary_Market_Code_2,Material_Type_6,0
2021,February,Plant_3,Customer_178,Primary_Market_Code_4,Material_Type_5,0
2021,February,Plant_3,Customer_636,Primary_Market_Code_10,Material_Type_5,0
2021,February,Plant_3,Customer_217,Primary_Market_Code_20,Material_Type_5,0
2021,February,Plant_3,Customer_889,Primary_Market_Code_21,Material_Type_5,0
2021,February,Plant_3,Customer_471,Primary_Market_Code_14,Material_Type_5,0
2021,February,Plant_3,Customer_523,Primary_Market_Code_7,Material_Type_5,0
2021,March,Plant_3,Customer_711,Primary_Market_Code_11,Material_Type_10,0
2021,March,Plant_3,Customer_370,Primary_Market_Code_2,Material_Type_6,0
2021,March,Plant_3,Customer_321,Primary_Market_Code_2,Material_Type_5,0
2021,March,Plant_3,Customer_308,Primary_Market_Code_2,Material_Type_6,0
2021,March,Plant_3,Customer_552,Primary_Market_Code_2,Material_Type_5,0
2021,March,Plant_3,Customer_44,Primary_Market_Code_2,Material_Type_5,0
2021,March,Plant_3,Customer_198,Primary_Market_Code_2,Material_Type_5,0
2021,March,Plant_3,Customer_396,Primary_Market_Code_2,Material_Type_5,0
2021,March,Plant_3,Customer_386,Primary_Market_Code_2,Material_Type_5,0
2021,March,Plant_3,Customer_173,Primary_Market_Code_2,Material_Type_5,0
2021,March,Plant_3,Customer_807,Primary_Market_Code_21,Material_Type_10,0
2021,March,Plant_3,Customer_664,Primary_Market_Code_7,Material_Type_6,0
2021,March,Plant_3,Customer_134,Primary_Market_Code_3,Material_Type_2,0
2021,March,Plant_3,Customer_430,Primary_Market_Code_17,Material_Type_5,0
2021,April,Plant_3,Customer_595,Primary_Market_Code_6,Material_Type_6,0
2021,April,Plant_3,Customer_215,Primary_Market_Code_2,Material_Type_5,0
2021,April,Plant_3,Customer_484,Primary_Market_Code_2,Material_Type_5,0
2021,April,Plant_3,Customer_619,Primary_Market_Code_2,Material_Type_10,0
2021,April,Plant_3,Customer_217,Primary_Market_Code_2,Material_Type_2,0
2021,April,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_2,0
2021,April,Plant_3,Customer_824,Primary_Market_Code_24,Material_Type_5,0
2021,April,Plant_3,Customer_487,Primary_Market_Code_17,Material_Type_11,0
2021,May,Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_5,0
2021,May,Plant_3,Customer_83,Primary_Market_Code_6,Material_Type_2,0
2021,May,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_2,0
2021,May,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_10,0
2021,May,Plant_3,Customer_173,Primary_Market_Code_2,Material_Type_5,0
2021,May,Plant_3,Customer_617,Primary_Market_Code_2,Material_Type_2,0
2021,May,Plant_3,Customer_531,Primary_Market_Code_10,Material_Type_5,0
2021,June,Plant_3,Customer_67,Primary_Market_Code_6,Material_Type_5,0
2021,June,Plant_3,Customer_595,Primary_Market_Code_2,Material_Type_6,0
2021,June,Plant_3,Customer_44,Primary_Market_Code_2,Material_Type_6,0
2021,June,Plant_3,Customer_619,Primary_Market_Code_2,Material_Type_5,0
2021,June,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_10,0
2021,July,Plant_3,Customer_490,Primary_Market_Code_2,Material_Type_6,0
2021,July,Plant_3,Customer_44,Primary_Market_Code_2,Material_Type_5,0
2021,July,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_10,0
2021,July,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_10,0
2021,July,Plant_3,Customer_601,Primary_Market_Code_2,Material_Type_5,0
2021,July,Plant_3,Customer_353,Primary_Market_Code_20,Material_Type_5,0
2021,July,Plant_3,Customer_345,Primary_Market_Code_3,Material_Type_5,0
2021,August,Plant_3,Customer_887,Primary_Market_Code_2,Material_Type_5,0
2021,August,Plant_3,Customer_71,Primary_Market_Code_2,Material_Type_5,0
2021,August,Plant_3,Customer_115,Primary_Market_Code_2,Material_Type_6,0
2021,August,Plant_3,Customer_484,Primary_Market_Code_2,Material_Type_5,0
2021,August,Plant_3,Customer_157,Primary_Market_Code_2,Material_Type_10,0
2021,August,Plant_3,Customer_649,Primary_Market_Code_1,Material_Type_5,0
2021,August,Plant_3,Customer_168,Primary_Market_Code_19,Material_Type_5,0
2021,August,Plant_3,Customer_496,Primary_Market_Code_24,Material_Type_7,0
2021,August,Plant_3,Customer_353,Primary_Market_Code_4,Material_Type_2,0
2021,August,Plant_3,Customer_353,Primary_Market_Code_20,Material_Type_5,0
2021,August,Plant_3,Customer_17,Primary_Market_Code_3,Material_Type_5,0
2021,September,Plant_3,Customer_595,Primary_Market_Code_6,Material_Type_6,0
2021,September,Plant_3,Customer_296,Primary_Market_Code_2,Material_Type_7,0
2021,September,Plant_3,Customer_430,Primary_Market_Code_2,Material_Type_5,0
2021,September,Plant_3,Customer_328,Primary_Market_Code_2,Material_Type_6,0
2021,September,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_6,0
2021,September,Plant_3,Customer_843,Primary_Market_Code_20,Material_Type_6,0
2021,October,Plant_3,Customer_71,Primary_Market_Code_6,Material_Type_6,0
2021,October,Plant_3,Customer_67,Primary_Market_Code_6,Material_Type_5,0
2021,October,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_10,0
2021,October,Plant_3,Customer_595,Primary_Market_Code_6,Material_Type_6,0
2021,October,Plant_3,Customer_472,Primary_Market_Code_11,Material_Type_5,0
2021,October,Plant_3,Customer_71,Primary_Market_Code_2,Material_Type_5,0
2021,October,Plant_3,Customer_459,Primary_Market_Code_2,Material_Type_5,0
2021,October,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_6,0
2021,October,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_10,0
2021,October,Plant_3,Customer_353,Primary_Market_Code_4,Material_Type_2,0
2021,October,Plant_3,Customer_17,Primary_Market_Code_3,Material_Type_5,0
2021,November,Plant_3,Customer_321,Primary_Market_Code_6,Material_Type_6,0
2021,November,Plant_3,Customer_217,Primary_Market_Code_6,Material_Type_5,0
2021,November,Plant_3,Customer_130,Primary_Market_Code_6,Material_Type_10,0
2021,November,Plant_3,Customer_613,Primary_Market_Code_2,Material_Type_5,0
2021,December,Plant_3,Customer_115,Primary_Market_Code_2,Material_Type_6,0
2021,December,Plant_3,Customer_468,Primary_Market_Code_2,Material_Type_5,0
2021,December,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_10,0
2021,December,Plant_3,Customer_468,Primary_Market_Code_20,Material_Type_5,0
2021,December,Plant_3,Customer_217,Primary_Market_Code_20,Material_Type_5,0
2021,December,Plant_3,Customer_767,Primary_Market_Code_17,Material_Type_11,0
2022,January,Plant_3,Customer_130,Primary_Market_Code_6,Material_Type_10,0
2022,January,Plant_3,Customer_225,Primary_Market_Code_20,Material_Type_6,0
2022,January,Plant_3,Customer_450,Primary_Market_Code_7,Material_Type_10,0
2022,January,Plant_3,Customer_499,Primary_Market_Code_3,Material_Type_5,0
2018,March,Plant_5,Customer_994,Primary_Market_Code_26,Material_Type_12,0
2018,June,Plant_5,Customer_535,Primary_Market_Code_2,Material_Type_4,0
2018,June,Plant_5,Customer_82,Primary_Market_Code_2,Material_Type_1,0
2018,July,Plant_5,Customer_535,Primary_Market_Code_2,Material_Type_4,0
2018,August,Plant_5,Customer_675,Primary_Market_Code_6,Material_Type_7,0
2018,September,Plant_5,Customer_675,Primary_Market_Code_6,Material_Type_7,0
2018,September,Plant_5,Customer_24,Primary_Market_Code_2,Material_Type_10,0
2018,October,Plant_5,Customer_126,Primary_Market_Code_2,Material_Type_5,0
2018,October,Plant_5,Customer_304,Primary_Market_Code_1,Material_Type_10,0
2018,December,Plant_5,Customer_442,Primary_Market_Code_6,Material_Type_7,0
2019,January,Plant_5,Customer_24,Primary_Market_Code_2,Material_Type_10,0
2019,January,Plant_5,Customer_294,Primary_Market_Code_14,Material_Type_7,0
2019,February,Plant_5,Customer_134,Primary_Market_Code_2,Material_Type_2,0
2019,April,Plant_5,Customer_81,Primary_Market_Code_11,Material_Type_1,0
2019,April,Plant_5,Customer_355,Primary_Market_Code_10,Material_Type_2,0
2019,June,Plant_5,Customer_97,Primary_Market_Code_12,Material_Type_10,0
2019,June,Plant_5,Customer_674,Primary_Market_Code_7,Material_Type_1,0
2019,July,Plant_5,Customer_24,Primary_Market_Code_2,Material_Type_10,0
2019,August,Plant_5,Customer_599,Primary_Market_Code_1,Material_Type_10,0
2019,October,Plant_5,Customer_69,Primary_Market_Code_1,Material_Type_3,0
2019,November,Plant_5,Customer_142,Primary_Market_Code_1,Material_Type_2,0
2019,November,Plant_5,Customer_69,Primary_Market_Code_1,Material_Type_3,0
2019,December,Plant_5,Customer_69,Primary_Market_Code_1,Material_Type_3,0
2020,January,Plant_5,Customer_126,Primary_Market_Code_2,Material_Type_5,0
2020,February,Plant_5,Customer_241,Primary_Market_Code_1,Material_Type_7,0
2020,March,Plant_5,Customer_2,Primary_Market_Code_2,Material_Type_1,0
2020,March,Plant_5,Customer_2,Primary_Market_Code_2,Material_Type_2,0
2020,March,Plant_5,Customer_88,Primary_Market_Code_7,Material_Type_1,0
2020,June,Plant_5,Customer_694,Primary_Market_Code_1,Material_Type_1,0
2020,November,Plant_5,Customer_82,Primary_Market_Code_20,Material_Type_2,0
2020,December,Plant_5,Customer_69,Primary_Market_Code_1,Material_Type_1,0
2020,December,Plant_5,Customer_355,Primary_Market_Code_10,Material_Type_2,0
2020,December,Plant_5,Customer_82,Primary_Market_Code_20,Material_Type_2,0
2021,January,Plant_5,Customer_87,Primary_Market_Code_12,Material_Type_11,0
2021,February,Plant_5,Customer_126,Primary_Market_Code_2,Material_Type_5,0
2021,February,Plant_5,Customer_69,Primary_Market_Code_1,Material_Type_1,0
2021,March,Plant_5,Customer_126,Primary_Market_Code_2,Material_Type_5,0
2021,March,Plant_5,Customer_335,Primary_Market_Code_1,Material_Type_10,0
2021,March,Plant_5,Customer_82,Primary_Market_Code_1,Material_Type_2,0
2021,April,Plant_5,Customer_126,Primary_Market_Code_2,Material_Type_5,0
2021,May,Plant_5,Customer_126,Primary_Market_Code_2,Material_Type_5,0
2021,May,Plant_5,Customer_88,Primary_Market_Code_7,Material_Type_1,0
2021,August,Plant_5,Customer_2,Primary_Market_Code_2,Material_Type_1,0
2021,September,Plant_5,Customer_202,Primary_Market_Code_6,Material_Type_2,0
2021,December,Plant_5,Customer_126,Primary_Market_Code_2,Material_Type_5,0
2021,December,Plant_5,Customer_767,Primary_Market_Code_17,Material_Type_11,0
2022,January,Plant_5,Customer_126,Primary_Market_Code_2,Material_Type_5,0
2018,January,Plant_1,Customer_977,Primary_Market_Code_2,Material_Type_1,0
2018,January,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_12,0
2018,February,Plant_1,Customer_396,Primary_Market_Code_2,Material_Type_2,0
2018,March,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_1,0
2018,March,Plant_1,Customer_149,Primary_Market_Code_2,Material_Type_8,0
2018,March,Plant_1,Customer_493,Primary_Market_Code_1,Material_Type_1,0
2018,April,Plant_1,Customer_396,Primary_Market_Code_2,Material_Type_2,0
2018,April,Plant_1,Customer_149,Primary_Market_Code_2,Material_Type_8,0
2018,April,Plant_1,Customer_481,Primary_Market_Code_1,Material_Type_7,0
2018,April,Plant_1,Customer_297,Primary_Market_Code_24,Material_Type_1,0
2018,April,Plant_1,Customer_118,Primary_Market_Code_7,Material_Type_1,0
2018,April,Plant_1,Customer_62,Primary_Market_Code_7,Material_Type_1,0
2018,April,Plant_1,Customer_160,Primary_Market_Code_7,Material_Type_1,0
2018,April,Plant_1,Customer_59,Primary_Market_Code_7,Material_Type_1,0
2018,May,Plant_1,Customer_41,Primary_Market_Code_1,Material_Type_1,0
2018,June,Plant_1,Customer_370,Primary_Market_Code_2,Material_Type_1,0
2018,June,Plant_1,Customer_992,Primary_Market_Code_1,Material_Type_1,0
2018,June,Plant_1,Customer_186,Primary_Market_Code_4,Material_Type_1,0
2018,August,Plant_1,Customer_102,Primary_Market_Code_1,Material_Type_1,0
2018,August,Plant_1,Customer_449,Primary_Market_Code_12,Material_Type_11,0
2018,August,Plant_1,Customer_74,Primary_Market_Code_7,Material_Type_1,0
2018,August,Plant_1,Customer_3,Primary_Market_Code_17,Material_Type_12,0
2018,September,Plant_1,Customer_86,Primary_Market_Code_6,Material_Type_1,0
2018,September,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,0
2018,November,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,0
2018,December,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_7,0
2018,December,Plant_1,Customer_860,Primary_Market_Code_12,Material_Type_11,0
2019,January,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,0
2019,January,Plant_1,Customer_250,Primary_Market_Code_1,Material_Type_1,0
2019,January,Plant_1,Customer_198,Primary_Market_Code_20,Material_Type_2,0
2019,January,Plant_1,Customer_154,Primary_Market_Code_14,Material_Type_1,0
2019,February,Plant_1,Customer_74,Primary_Market_Code_7,Material_Type_1,0
2019,March,Plant_1,Customer_198,Primary_Market_Code_3,Material_Type_1,0
2019,April,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_1,0
2019,April,Plant_1,Customer_76,Primary_Market_Code_5,Material_Type_2,0
2019,April,Plant_1,Customer_198,Primary_Market_Code_20,Material_Type_1,0
2019,May,Plant_1,Customer_860,Primary_Market_Code_12,Material_Type_11,0
2019,May,Plant_1,Customer_376,Primary_Market_Code_12,Material_Type_11,0
2019,June,Plant_1,Customer_306,Primary_Market_Code_2,Material_Type_1,0
2019,June,Plant_1,Customer_105,Primary_Market_Code_1,Material_Type_1,0
2019,June,Plant_1,Customer_283,Primary_Market_Code_1,Material_Type_1,0
2019,June,Plant_1,Customer_669,Primary_Market_Code_14,Material_Type_1,0
2019,June,Plant_1,Customer_275,Primary_Market_Code_7,Material_Type_1,0
2019,June,Plant_1,Customer_357,Primary_Market_Code_7,Material_Type_1,0
2019,July,Plant_1,Customer_154,Primary_Market_Code_7,Material_Type_1,0
2019,July,Plant_1,Customer_213,Primary_Market_Code_17,Material_Type_11,0
2019,August,Plant_1,Customer_92,Primary_Market_Code_2,Material_Type_2,0
2019,August,Plant_1,Customer_669,Primary_Market_Code_1,Material_Type_1,0
2019,August,Plant_1,Customer_399,Primary_Market_Code_1,Material_Type_1,0
2019,August,Plant_1,Customer_83,Primary_Market_Code_1,Material_Type_1,0
2019,August,Plant_1,Customer_97,Primary_Market_Code_19,Material_Type_1,0
2019,August,Plant_1,Customer_47,Primary_Market_Code_8,Material_Type_1,0
2019,September,Plant_1,Customer_113,Primary_Market_Code_7,Material_Type_2,0
2019,September,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,0
2019,October,Plant_1,Customer_74,Primary_Market_Code_2,Material_Type_1,0
2019,October,Plant_1,Customer_16,Primary_Market_Code_13,Material_Type_1,0
2019,October,Plant_1,Customer_118,Primary_Market_Code_7,Material_Type_1,0
2019,October,Plant_1,Customer_90,Primary_Market_Code_7,Material_Type_1,0
2019,October,Plant_1,Customer_523,Primary_Market_Code_7,Material_Type_1,0
2019,November,Plant_1,Customer_87,Primary_Market_Code_2,Material_Type_1,0
2019,November,Plant_1,Customer_22,Primary_Market_Code_1,Material_Type_1,0
2019,November,Plant_1,Customer_41,Primary_Market_Code_1,Material_Type_7,0
2019,November,Plant_1,Customer_132,Primary_Market_Code_1,Material_Type_1,0
2019,November,Plant_1,Customer_132,Primary_Market_Code_4,Material_Type_1,0
2019,November,Plant_1,Customer_16,Primary_Market_Code_13,Material_Type_1,0
2019,November,Plant_1,Customer_87,Primary_Market_Code_7,Material_Type_1,0
2019,November,Plant_1,Customer_15,Primary_Market_Code_17,Material_Type_11,0
2019,December,Plant_1,Customer_348,Primary_Market_Code_6,Material_Type_1,0
2019,December,Plant_1,Customer_95,Primary_Market_Code_6,Material_Type_1,0
2019,December,Plant_1,Customer_122,Primary_Market_Code_1,Material_Type_1,0
2019,December,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_7,0
2019,December,Plant_1,Customer_376,Primary_Market_Code_12,Material_Type_11,0
2019,December,Plant_1,Customer_357,Primary_Market_Code_7,Material_Type_1,0
2020,January,Plant_1,Customer_95,Primary_Market_Code_6,Material_Type_1,0
2020,January,Plant_1,Customer_489,Primary_Market_Code_2,Material_Type_2,0
2020,January,Plant_1,Customer_10,Primary_Market_Code_4,Material_Type_1,0
2020,January,Plant_1,Customer_41,Primary_Market_Code_16,Material_Type_1,0
2020,January,Plant_1,Customer_169,Primary_Market_Code_18,Material_Type_1,0
2020,February,Plant_1,Customer_34,Primary_Market_Code_20,Material_Type_1,0
2020,March,Plant_1,Customer_570,Primary_Market_Code_6,Material_Type_7,0
2020,March,Plant_1,Customer_28,Primary_Market_Code_2,Material_Type_2,0
2020,March,Plant_1,Customer_743,Primary_Market_Code_2,Material_Type_1,0
2020,March,Plant_1,Customer_951,Primary_Market_Code_2,Material_Type_1,0
2020,March,Plant_1,Customer_88,Primary_Market_Code_7,Material_Type_1,0
2020,March,Plant_1,Customer_339,Primary_Market_Code_7,Material_Type_1,0
2020,March,Plant_1,Customer_74,Primary_Market_Code_7,Material_Type_1,0
2020,April,Plant_1,Customer_438,Primary_Market_Code_2,Material_Type_1,0
2020,April,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_10,0
2020,April,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_8,0
2020,April,Plant_1,Customer_74,Primary_Market_Code_2,Material_Type_1,0
2020,April,Plant_1,Customer_112,Primary_Market_Code_1,Material_Type_1,0
2020,April,Plant_1,Customer_392,Primary_Market_Code_7,Material_Type_1,0
2020,May,Plant_1,Customer_88,Primary_Market_Code_1,Material_Type_1,0
2020,May,Plant_1,Customer_106,Primary_Market_Code_1,Material_Type_1,0
2020,May,Plant_1,Customer_12,Primary_Market_Code_1,Material_Type_1,0
2020,May,Plant_1,Customer_106,Primary_Market_Code_7,Material_Type_1,0
2020,May,Plant_1,Customer_79,Primary_Market_Code_8,Material_Type_1,0
2020,May,Plant_1,Customer_24,Primary_Market_Code_3,Material_Type_2,0
2020,June,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_1,0
2020,June,Plant_1,Customer_125,Primary_Market_Code_1,Material_Type_1,0
2020,June,Plant_1,Customer_461,Primary_Market_Code_7,Material_Type_1,0
2020,June,Plant_1,Customer_266,Primary_Market_Code_7,Material_Type_1,0
2020,June,Plant_1,Customer_34,Primary_Market_Code_16,Material_Type_1,0
2020,July,Plant_1,Customer_511,Primary_Market_Code_2,Material_Type_1,0
2020,July,Plant_1,Customer_937,Primary_Market_Code_2,Material_Type_1,0
2020,July,Plant_1,Customer_209,Primary_Market_Code_1,Material_Type_1,0
2020,July,Plant_1,Customer_302,Primary_Market_Code_7,Material_Type_1,0
2020,July,Plant_1,Customer_79,Primary_Market_Code_8,Material_Type_1,0
2020,August,Plant_1,Customer_135,Primary_Market_Code_6,Material_Type_1,0
2020,August,Plant_1,Customer_41,Primary_Market_Code_11,Material_Type_7,0
2020,August,Plant_1,Customer_511,Primary_Market_Code_2,Material_Type_1,0
2020,August,Plant_1,Customer_92,Primary_Market_Code_2,Material_Type_1,0
2020,August,Plant_1,Customer_992,Primary_Market_Code_2,Material_Type_1,0
2020,August,Plant_1,Customer_625,Primary_Market_Code_1,Material_Type_7,0
2020,August,Plant_1,Customer_90,Primary_Market_Code_7,Material_Type_1,0
2020,September,Plant_1,Customer_785,Primary_Market_Code_1,Material_Type_1,0
2020,September,Plant_1,Customer_90,Primary_Market_Code_1,Material_Type_1,0
2020,September,Plant_1,Customer_98,Primary_Market_Code_7,Material_Type_1,0
2020,September,Plant_1,Customer_266,Primary_Market_Code_7,Material_Type_1,0
2020,September,Plant_1,Customer_14,Primary_Market_Code_25,Material_Type_1,0
2020,October,Plant_1,Customer_170,Primary_Market_Code_2,Material_Type_2,0
2020,October,Plant_1,Customer_92,Primary_Market_Code_2,Material_Type_1,0
2020,October,Plant_1,Customer_18,Primary_Market_Code_15,Material_Type_1,0
2020,October,Plant_1,Customer_198,Primary_Market_Code_3,Material_Type_1,0
2020,November,Plant_1,Customer_300,Primary_Market_Code_7,Material_Type_1,0
2020,December,Plant_1,Customer_92,Primary_Market_Code_2,Material_Type_1,0
2020,December,Plant_1,Customer_376,Primary_Market_Code_12,Material_Type_11,0
2020,December,Plant_1,Customer_352,Primary_Market_Code_17,Material_Type_11,0
2021,January,Plant_1,Customer_101,Primary_Market_Code_1,Material_Type_1,0
2021,January,Plant_1,Customer_376,Primary_Market_Code_12,Material_Type_11,0
2021,January,Plant_1,Customer_88,Primary_Market_Code_7,Material_Type_1,0
2021,January,Plant_1,Customer_266,Primary_Market_Code_7,Material_Type_1,0
2021,February,Plant_1,Customer_135,Primary_Market_Code_6,Material_Type_1,0
2021,March,Plant_1,Customer_238,Primary_Market_Code_6,Material_Type_4,0
2021,March,Plant_1,Customer_789,Primary_Market_Code_2,Material_Type_1,0
2021,March,Plant_1,Customer_705,Primary_Market_Code_7,Material_Type_2,0
2021,March,Plant_1,Customer_15,Primary_Market_Code_17,Material_Type_11,0
2021,April,Plant_1,Customer_370,Primary_Market_Code_2,Material_Type_1,0
2021,April,Plant_1,Customer_992,Primary_Market_Code_2,Material_Type_1,0
2021,April,Plant_1,Customer_122,Primary_Market_Code_1,Material_Type_1,0
2021,April,Plant_1,Customer_198,Primary_Market_Code_20,Material_Type_1,0
2021,April,Plant_1,Customer_15,Primary_Market_Code_17,Material_Type_11,0
2021,May,Plant_1,Customer_88,Primary_Market_Code_7,Material_Type_1,0
2021,June,Plant_1,Customer_68,Primary_Market_Code_11,Material_Type_1,0
2021,June,Plant_1,Customer_459,Primary_Market_Code_2,Material_Type_1,0
2021,June,Plant_1,Customer_270,Primary_Market_Code_1,Material_Type_1,0
2021,June,Plant_1,Customer_110,Primary_Market_Code_4,Material_Type_1,0
2021,June,Plant_1,Customer_376,Primary_Market_Code_12,Material_Type_11,0
2021,June,Plant_1,Customer_15,Primary_Market_Code_17,Material_Type_11,0
2021,July,Plant_1,Customer_14,Primary_Market_Code_6,Material_Type_1,0
2021,July,Plant_1,Customer_14,Primary_Market_Code_11,Material_Type_1,0
2021,July,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_10,0
2021,July,Plant_1,Customer_90,Primary_Market_Code_1,Material_Type_1,0
2021,July,Plant_1,Customer_109,Primary_Market_Code_7,Material_Type_1,0
2021,July,Plant_1,Customer_77,Primary_Market_Code_17,Material_Type_11,0
2021,August,Plant_1,Customer_438,Primary_Market_Code_2,Material_Type_1,0
2021,August,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_10,0
2021,September,Plant_1,Customer_110,Primary_Market_Code_4,Material_Type_1,0
2021,September,Plant_1,Customer_47,Primary_Market_Code_7,Material_Type_1,0
2021,September,Plant_1,Customer_68,Primary_Market_Code_7,Material_Type_1,0
2021,September,Plant_1,Customer_15,Primary_Market_Code_17,Material_Type_11,0
2021,October,Plant_1,Customer_282,Primary_Market_Code_6,Material_Type_1,0
2021,October,Plant_1,Customer_68,Primary_Market_Code_11,Material_Type_1,0
2021,October,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_3,0
2021,October,Plant_1,Customer_80,Primary_Market_Code_1,Material_Type_1,0
2021,October,Plant_1,Customer_305,Primary_Market_Code_1,Material_Type_1,0
2021,October,Plant_1,Customer_78,Primary_Market_Code_1,Material_Type_1,0
2021,October,Plant_1,Customer_305,Primary_Market_Code_19,Material_Type_1,0
2021,October,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,0
2021,November,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_3,0
2021,November,Plant_1,Customer_101,Primary_Market_Code_1,Material_Type_1,0
2021,November,Plant_1,Customer_141,Primary_Market_Code_1,Material_Type_1,0
2021,November,Plant_1,Customer_93,Primary_Market_Code_1,Material_Type_1,0
2021,November,Plant_1,Customer_322,Primary_Market_Code_17,Material_Type_11,0
2021,December,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,0
2021,December,Plant_1,Customer_948,Primary_Market_Code_2,Material_Type_1,0
2021,December,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_3,0
2021,December,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_2,0
2021,December,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,0
2021,December,Plant_1,Customer_93,Primary_Market_Code_1,Material_Type_1,0
2021,December,Plant_1,Customer_97,Primary_Market_Code_19,Material_Type_1,0
